pcode,year,junaug_mm,n_days
NE007002,2005,254.69822524789,91
NE007002,2006,258.37975204822,91
NE007002,2007,369.86037837453,91
NE007002,2008,271.4339456562,91
NE007002,2009,220.63182633972,91
NE007002,2010,437.68888278842,91
NE007002,2011,258.26565120999,91
NE007002,2012,316.46292921229997,91
NE007002,2013,303.33768654275,91
NE007002,2014,252.15786953089,91
NE007002,2015,285.82762979435,91
NE007002,2016,295.42511250139,91
NE007002,2017,351.6345374689,91
NE007002,2018,437.1570566059,91
NE007002,2019,352.68363904227,91
NE007002,2020,266.12807585785,91
NE007002,2021,528.30791735045,91
NE007002,2022,420.67330881538,91
NE007002,2023,324.61726891752,91
NE007002,2024,524.81543615689,91
NE007002,2025,399.9347791423,91
NE007002,2026,282.87738979576,90
NE007003,1998,433.874106112522,91
NE007003,1999,305.691557852326,91
NE007003,2000,373.406351497129,91
NE007003,2001,505.39611178309997,91
NE007003,2002,392.552644594006,91
NE007003,2003,453.868736837203,91
NE007003,2004,366.01835707455,91
NE007003,2005,376.27597752635,91
NE007003,2006,438.592514857425,91
NE007003,2007,368.73798411335997,91
NE007003,2008,317.658361939576,91
NE007003,2009,474.12260654246,91
NE007003,2010,477.770162439996,91
NE007003,2011,368.70012690923,91
NE007003,2012,392.45400252961,91
NE007003,2013,394.3024415194,91
NE007003,2014,349.23475625746,91
NE007003,2015,412.66645485105,91
NE007003,2016,463.745562263746,91
NE007003,2017,419.2328168536,91
NE007003,2018,448.8248514595,91
NE007003,2019,501.89424499424,91
NE007003,2020,296.3334617221,91
NE007003,2021,456.669820021316,91
NE007003,2022,448.18730406411,91
NE007003,2023,327.180332339453,91
NE007003,2024,517.03756697223,91
NE007003,2025,372.48236856272,91
NE007003,2026,318.46985550722,90
NE007004,1998,346.3195828248,91
NE007004,1999,203.27204342577,91
NE007004,2000,309.0117057328,91
NE007004,2001,400.55193198126,91
NE007004,2002,283.6251167044,91
NE007004,2003,350.4676946869,91
NE007004,2004,340.76529639049,91
NE007004,2005,309.14167037384,91
NE007004,2006,278.77529101361,91
NE007004,2007,334.54649852716,91
NE007004,2008,245.526159853386,91
NE007004,2009,238.02004709817,91
NE007004,2010,394.7292705952,91
NE007004,2011,199.145871607,91
NE007004,2012,350.02861388036,91
NE007004,2013,289.11055647912,91
NE007004,2014,194.705790975,91
NE007004,2015,308.32312107437,91
NE007004,2016,379.4272977111,91
NE007004,2017,311.84947178183,91
NE007004,2018,392.8661537919,91
NE007004,2019,382.69117931501,91
NE007004,2020,258.74076587771003,91
NE007004,2021,479.38130534239997,91
NE007004,2022,355.99935733636,91
NE007004,2023,208.1221237485,91
NE007004,2024,475.83947699297,91
NE007004,2025,398.86993409946,91
NE007004,2026,226.03925661447,90
NE007005,1998,529.1390927776,91
NE007005,1999,463.1049191232,91
NE007005,2000,355.59498900535,91
NE007005,2001,454.44930895875,91
NE007005,2002,418.53176363527,91
NE007005,2003,394.97224932604,91
NE007005,2004,537.0769043280001,91
NE007005,2005,385.82924201162,91
NE007005,2006,365.6785494075,91
NE007005,2007,367.0236916002,91
NE007005,2008,351.9171885278,91
NE007005,2009,412.42793090795,91
NE007005,2010,456.2084781267,91
NE007005,2011,327.2569785145,91
NE007005,2012,427.01170409309,91
NE007005,2013,399.07753668167,91
NE007005,2014,330.55135538795,91
NE007005,2015,372.46369273555,91
NE007005,2016,286.4425988927,91
NE007005,2017,429.80862723846997,91
NE007005,2018,474.1219087356,91
NE007005,2019,524.7042380834,91
NE007005,2020,387.11129697178,91
NE007005,2021,436.0076593713,91
NE007005,2022,480.3251263007,91
NE007005,2023,456.3736152155,91
NE007005,2024,453.7268402522,91
NE007005,2025,457.0752668773,91
NE007005,2026,408.7019775875,90
NE007006,1998,495.476970216,91
NE007006,1999,394.24878869663,91
NE007006,2000,421.5566215834,91
NE007006,2001,515.52580438309,91
NE007006,2002,390.04763008497997,91
NE007006,2003,476.02363564963,91
NE007006,2004,472.74522226778,91
NE007006,2005,374.07650383605,91
NE007006,2006,387.73619621526,91
NE007006,2007,381.98344406226,91
NE007006,2008,359.79743410555,91
NE007006,2009,492.46541592723,91
NE007006,2010,475.59847954455,91
NE007006,2011,396.32886947796,91
NE007006,2012,495.8520354467,91
NE007006,2013,448.93758825459,91
NE007006,2014,343.47790263015,91
NE007006,2015,376.916191813225,91
NE007006,2016,373.33216030499,91
NE007006,2017,452.30735316765,91
NE007006,2018,487.22991057987997,91
NE007006,2019,585.73436652082,91
NE007006,2020,351.73030206471003,91
NE007006,2021,463.7759205331,91
NE007006,2022,490.73588883605,91
NE007006,2023,436.05417059938003,91
NE007006,2024,463.19615472505,91
NE007006,2025,417.24808943105,91
NE007006,2026,403.518636459,90
NE007007,1998,460.478048112898,91
NE007007,1999,371.67141715023,91
NE007007,2000,432.4926150887,91
NE007007,2001,481.30963019085,91
NE007007,2002,331.876971045166,91
NE007007,2003,480.460742778558,91
NE007007,2004,444.5891177661,91
NE007007,2005,331.85519139862,91
NE007007,2006,317.82423964716,91
NE007007,2007,355.9575289774,91
NE007007,2008,310.8193241627,91
NE007007,2009,327.127607770666,91
NE007007,2010,373.72677887457,91
NE007007,2011,315.772808221366,91
NE007007,2012,369.05130206826,91
NE007007,2013,343.998760203268,91
NE007007,2014,346.71070586679,91
NE007007,2015,322.004240812684,91
NE007007,2016,285.14543102989,91
NE007007,2017,405.37308176465,91
NE007007,2018,446.352847878052,91
NE007007,2019,515.233958426566,91
NE007007,2020,301.87626206722,91
NE007007,2021,510.12570261725,91
NE007007,2022,462.1873710956,91
NE007007,2023,401.489753215,91
NE007007,2024,445.82058438881,91
NE007007,2025,406.94951938284,91
NE007007,2026,387.58832734377603,90
NE007008,1998,382.22233263544,91
NE007008,1999,443.501116027832,91
NE007008,2000,327.5262046055,91
NE007008,2001,448.6555691948,91
NE007008,2002,337.2911601945,91
NE007008,2003,430.73476588265,91
NE007008,2004,409.82634414669997,91
NE007008,2005,383.2249912186,91
NE007008,2006,305.6759856301,91
NE007008,2007,401.5387319209,91
NE007008,2008,353.059133725445,91
NE007008,2009,272.03296437734997,91
NE007008,2010,307.77107643857,91
NE007008,2011,317.61219833406,91
NE007008,2012,341.64310660079,91
NE007008,2013,286.7559420375,91
NE007008,2014,289.395803089607,91
NE007008,2015,364.878099455687,91
NE007008,2016,223.20954641484,91
NE007008,2017,458.1788209406,91
NE007008,2018,379.389228199662,91
NE007008,2019,348.4316603079,91
NE007008,2020,360.52030686618,91
NE007008,2021,515.64651786412,91
NE007008,2022,443.42183747316,91
NE007008,2023,384.98061970218,91
NE007008,2024,469.93012545749,91
NE007008,2025,442.18057555333,91
NE007008,2026,326.10269626573,90
NE007009,1998,250.175509019904,91
NE007009,1999,234.811797661874,91
NE007009,2000,168.333277261904,91
NE007009,2001,277.56262823721,91
NE007009,2002,180.98377136646002,91
NE007009,2003,248.787198228855,91
NE007009,2004,205.34260176226,91
NE007009,2005,206.478539885929,91
NE007009,2006,109.89760793531799,91
NE007009,2007,225.84210196467,91
NE007009,2008,244.13916562770999,91
NE007009,2009,178.221092798776,91
NE007009,2010,256.856006674813,91
NE007009,2011,214.60298075983,91
NE007009,2012,219.201716522307,91
NE007009,2013,225.063770152445,91
NE007009,2014,230.01437526908,91
NE007009,2015,245.954420016148,91
NE007009,2016,206.28647414530002,91
NE007009,2017,240.570479964202,91
NE007009,2018,292.469916004406,91
NE007009,2019,194.755522458731,91
NE007009,2020,195.307855983604,91
NE007009,2021,255.005531964825,91
NE007009,2022,259.2489280464,91
NE007009,2023,177.555340089585,91
NE007009,2024,349.982486068247,91
NE007009,2025,302.597661973657,91
NE007009,2026,164.480993717864,90
NE007010,1998,117.609879014355,91
NE007010,1999,133.4734802466594,91
NE007010,2000,99.99345642871,91
NE007010,2001,99.65442444466,91
NE007010,2002,94.16954180531,91
NE007010,2003,96.2421381046,91
NE007010,2004,86.191180390298,91
NE007010,2005,122.833928257935,91
NE007010,2006,80.15406005204,91
NE007010,2007,140.67307932046,91
NE007010,2008,109.45494455577,91
NE007010,2009,64.195319397454,91
NE007010,2010,119.940551279233,91
NE007010,2011,91.060961856967,91
NE007010,2012,135.4925943027791,91
NE007010,2013,119.12060792637,91
NE007010,2014,97.79005556385701,91
NE007010,2015,127.157610589291,91
NE007010,2016,122.81318227997,91
NE007010,2017,113.787754106096,91
NE007010,2018,179.856057987983,91
NE007010,2019,129.448853002332,91
NE007010,2020,143.22389885945,91
NE007010,2021,151.20808137035002,91
NE007010,2022,144.948916396869,91
NE007010,2023,75.042035081559,91
NE007010,2024,238.460324499113,91
NE007010,2025,200.467673580596,91
NE007010,2026,78.132846303193,90
NE007011,1998,430.97123942950003,91
NE007011,1999,465.658120241,91
NE007011,2000,446.14968201,91
NE007011,2001,440.9334237453,91
NE007011,2002,322.14655747300003,91
NE007011,2003,513.4546901249,91
NE007011,2004,420.6309303818,91
NE007011,2005,350.69905805679997,91
NE007011,2006,304.2924914589,91
NE007011,2007,386.781233468,91
NE007011,2008,358.7018724788,91
NE007011,2009,285.977495862,91
NE007011,2010,321.7824979187,91
NE007011,2011,301.727494868,91
NE007011,2012,366.70623658799997,91
NE007011,2013,281.1174962068,91
NE007011,2014,362.7149892937,91
NE007011,2015,337.08686472060003,91
NE007011,2016,231.7581226221,91
NE007011,2017,383.7287365783,91
NE007011,2018,434.3434290988,91
NE007011,2019,485.63530393459996,91
NE007011,2020,343.2659337826,91
NE007011,2021,536.4702970609,91
NE007011,2022,471.24312146569997,91
NE007011,2023,390.9912411575,91
NE007011,2024,457.2531171837,91
NE007011,2025,433.4487449436,91
NE007011,2026,392.8018645999,90
NE008001,1998,446.80420255309997,91
NE008001,1999,376.951570391,91
NE008001,2000,412.32788728557,91
NE008001,2001,367.3855123395,91
NE008001,2002,526.638931503,91
NE008001,2003,265.13657188854,91
NE008001,2004,547.90235873261,91
NE008001,2005,536.03420803817,91
NE008001,2006,428.00393102280003,91
NE008001,2007,377.02288142897004,91
NE008001,2008,396.2334107907,91
NE008001,2009,325.77525394765,91
NE008001,2010,387.33025094239997,91
NE008001,2011,315.3173642777,91
NE008001,2012,537.2560382896,91
NE008001,2013,391.5747279186,91
NE008001,2014,483.10788220548,91
NE008001,2015,551.407354671,91
NE008001,2016,212.08867872844,91
NE008001,2017,388.35894797697,91
NE008001,2018,534.3239433509,91
NE008001,2019,346.6721020962,91
NE008001,2020,395.913135306,91
NE008001,2021,481.11024937359997,91
NE008001,2022,320.1278873607,91
NE008001,2023,379.51261985953,91
NE008001,2024,532.4744700664,91
NE008001,2025,465.8499905378,91
NE008001,2026,282.56762929738,90
