pcode,year,junaug_mm,n_months
NE003007,1994,200.62458510000002,3
NE003007,1995,178.6002747,3
NE003007,1996,113.38679189999999,3
NE003007,1997,151.8514699,3
NE003007,1998,215.8601046,3
NE003007,1999,304.65918899999997,3
NE003007,2000,150.1606968,3
NE003007,2001,267.6728029,3
NE003007,2002,181.81576009999998,3
NE003007,2003,206.27994370000002,3
NE003007,2004,162.0048533,3
NE003007,2005,214.33677790000002,3
NE003007,2006,197.16559469999999,3
NE003007,2007,299.4815057,3
NE003007,2008,223.0171795,3
NE003007,2009,140.40834275999998,3
NE003007,2010,269.0176431,3
NE003007,2011,138.5070403,3
NE003007,2012,375.01382,3
NE003007,2013,265.9019851,3
NE003007,2014,329.8971223,3
NE003007,2015,257.92171079999997,3
NE003007,2016,301.60063230000003,3
NE003007,2017,242.0477789,3
NE003007,2018,238.45528160000003,3
NE003007,2019,274.8973893,3
NE003007,2020,214.26668750000002,3
NE003007,2021,113.03952000000001,3
NE003007,2022,197.26462049999998,3
NE003007,2023,112.8994764,3
NE003007,2024,387.1179363,3
NE003007,2025,255.9900935,3
NE003007,2026,62.8059977,3
NE003008,1981,296.2697769,3
NE003008,1982,230.58560670000003,3
NE003008,1983,186.9249719,3
NE003008,1984,129.3194858,3
NE003008,1985,235.41174539999997,3
NE003008,1986,225.28402160000002,3
NE003008,1987,183.4484182,3
NE003008,1988,305.75410750000003,3
NE003008,1989,282.7504465,3
NE003008,1990,189.4185143,3
NE003008,1991,225.9594791,3
NE003008,1992,282.7849317,3
NE003008,1993,206.7851858,3
NE003008,1994,264.9639248,3
NE003008,1995,240.539966,3
NE003008,1996,190.0455105,3
NE003008,1997,164.01928470000001,3
NE003008,1998,273.4706805,3
NE003008,1999,337.14238520000004,3
NE003008,2000,212.49989420000003,3
NE003008,2001,276.5524421,3
NE003008,2002,252.76562810000001,3
NE003008,2003,312.0975566,3
NE003008,2004,226.19794369999997,3
NE003008,2005,238.92027389999998,3
NE003008,2006,229.5917591,3
NE003008,2007,305.7781645,3
NE003008,2008,289.2665712,3
NE003008,2009,178.85416830000003,3
NE003008,2010,288.4732078,3
NE003008,2011,162.83800309999998,3
NE003008,2012,394.959475,3
NE003008,2013,311.3127682,3
NE003008,2014,392.31801900000005,3
NE003008,2015,272.8050342,3
NE003008,2016,398.378177,3
NE003008,2017,285.7482768,3
NE003008,2018,296.514268,3
NE003008,2019,337.78884189999997,3
NE003008,2020,241.19869899999998,3
NE003008,2021,167.4376135,3
NE003008,2022,353.5102972,3
NE003008,2023,140.72477220000002,3
NE003008,2024,382.86016409999996,3
NE003008,2025,351.532895,3
NE003008,2026,103.4577112,3
NE004001,1981,229.6699488,3
NE004001,1982,192.29901990000002,3
NE004001,1983,180.7030182,3
NE004001,1984,143.8531707,3
NE004001,1985,271.93586320000003,3
NE004001,1986,224.7522055,3
NE004001,1987,233.17919360000002,3
NE004001,1988,353.8724938,3
NE004001,1989,237.88005460000002,3
NE004001,1990,194.4999396,3
NE004001,1991,240.17972079999998,3
NE004001,1992,242.49650000000003,3
NE004001,1993,183.8792103,3
NE004001,1994,214.22396279999998,3
NE004001,1995,203.12401970000002,3
NE004001,1996,157.3736538,3
NE004001,1997,252.76490029999997,3
NE004001,1998,320.5217299,3
NE004001,1999,386.62084669999996,3
NE004001,2000,168.2376526,3
NE004001,2001,221.7568566,3
NE004001,2002,169.98840239999998,3
NE004001,2003,227.2029151,3
NE004001,2004,213.94128139999998,3
NE004001,2005,258.2648979,3
NE004001,2006,188.6233311,3
NE004001,2007,200.5106481,3
NE004001,2008,204.09141019999998,3
NE004001,2009,167.5470368,3
NE004001,2010,305.7488552,3
NE004001,2011,210.41931739999998,3
NE004001,2012,304.0807329,3
NE004001,2013,213.448866,3
NE004001,2014,221.2307792,3
NE004001,2015,249.8602394,3
NE004001,2016,254.0461343,3
NE004001,2017,354.8757656,3
NE004001,2018,234.5022775,3
NE004001,2019,337.48516960000006,3
NE004001,2020,371.31869420000004,3
NE004001,2021,160.35422830000002,3
NE004001,2022,241.28499340000002,3
NE004001,2023,179.067157,3
NE004001,2024,434.0709225,3
NE004001,2025,219.2728414,3
NE004001,2026,83.2918153,3
NE004002,1981,116.3136299,3
NE004002,1982,124.4550968,3
NE004002,1983,101.49464660000001,3
NE004002,1984,50.026538560000006,3
NE004002,1985,119.19166480000001,3
NE004002,1986,122.9027805,3
NE004002,1987,100.6705087,3
NE004002,1988,210.133392,3
NE004002,1989,180.5110085,3
NE004002,1990,126.36992369999999,3
NE004002,1991,139.8652319,3
NE004002,1992,154.0162888,3
NE004002,1993,97.24840990000001,3
NE004002,1994,122.91615271,3
NE004002,1995,109.13694559999999,3
NE004002,1996,81.2627519,3
NE004002,1997,107.93153384,3
NE004002,1998,154.8458887,3
NE004002,1999,235.39128872000003,3
NE004002,2000,112.0932971,3
NE004002,2001,138.4176119,3
NE004002,2002,98.30674216,3
NE004002,2003,160.6099631,3
NE004002,2004,81.37294036,3
NE004002,2005,149.90696830000002,3
NE004002,2006,95.74353652,3
NE004002,2007,143.0137633,3
NE004002,2008,117.35524040000001,3
NE004002,2009,68.63741250000001,3
NE004002,2010,184.7517324,3
NE004002,2011,115.13437189999999,3
NE004002,2012,144.6866197,3
NE004002,2013,114.65236700000001,3
NE004002,2014,147.27828059,3
NE004002,2015,147.81449022,3
NE004002,2016,169.11653689999997,3
NE004002,2017,177.2131705,3
NE004002,2018,164.87695019999998,3
NE004002,2019,194.478251,3
NE004002,2020,200.05457839999997,3
NE004002,2021,78.26428598,3
NE004002,2022,134.8212561,3
NE004002,2023,79.31574325,3
NE004002,2024,437.956876,3
NE004002,2025,75.6894575,3
NE004002,2026,51.06668263,3
NE004003,1981,156.3998847,3
NE004003,1982,144.68947867,3
NE004003,1983,127.79533839999999,3
NE004003,1984,82.01526374,3
NE004003,1985,164.566485,3
NE004003,1986,139.06122770000002,3
NE004003,1987,136.03463720000002,3
NE004003,1988,239.34992219999998,3
NE004003,1989,184.4392878,3
NE004003,1990,152.96618420000001,3
NE004003,1991,152.6741018,3
NE004003,1992,184.449715,3
NE004003,1993,125.4496122,3
NE004003,1994,132.7882453,3
NE004003,1995,127.43902299999999,3
NE004003,1996,103.878759,3
NE004003,1997,168.3927059,3
NE004003,1998,180.7813736,3
NE004003,1999,306.53018636,3
NE004003,2000,131.6829666,3
NE004003,2001,154.5710057,3
NE004003,2002,137.0094104,3
NE004003,2003,163.5801865,3
NE004003,2004,116.98417660000001,3
NE004003,2005,171.29222620000002,3
NE004003,2006,127.04059199999999,3
NE004003,2007,161.387562,3
NE004003,2008,130.36377520000002,3
NE004003,2009,97.85613574999999,3
NE004003,2010,218.2959361,3
NE004003,2011,146.8627914,3
NE004003,2012,197.9641585,3
NE004003,2013,146.3134275,3
NE004003,2014,199.23621450000002,3
NE004003,2015,156.0313256,3
NE004003,2016,201.9179034,3
NE004003,2017,247.0788178,3
NE004003,2018,194.88687919999998,3
NE004003,2019,237.98063630000001,3
NE004003,2020,282.82814329999997,3
NE004003,2021,116.6922442,3
NE004003,2022,189.4727399,3
NE004003,2023,97.63844510000001,3
NE004003,2024,415.72876199999996,3
NE004003,2025,115.7700958,3
NE004003,2026,56.66158016,3
NE004004,1981,243.706829,3
NE004004,1982,204.2335557,3
NE004004,1983,202.3250578,3
NE004004,1984,133.60093669999998,3
NE004004,1985,294.4002228,3
NE004004,1986,258.3503065,3
NE004004,1987,245.5365471,3
NE004004,1988,377.7815471,3
NE004004,1989,251.32827830000002,3
NE004004,1990,210.3805526,3
NE004004,1991,267.44314380000003,3
NE004004,1992,267.8598328,3
NE004004,1993,195.16607520000002,3
NE004004,1994,233.82090739999995,3
NE004004,1995,211.0888774,3
NE004004,1996,153.001337,3
NE004004,1997,255.38780580000002,3
NE004004,1998,351.68623709999997,3
NE004004,1999,375.13243309999996,3
NE004004,2000,179.352311,3
NE004004,2001,219.75727500000002,3
NE004004,2002,175.16397239999998,3
NE004004,2003,234.7660704,3
NE004004,2004,211.99467270000002,3
NE004004,2005,264.4954063,3
NE004004,2006,188.0880376,3
NE004004,2007,213.2572834,3
NE004004,2008,217.78055769999997,3
NE004004,2009,187.7299662,3
NE004004,2010,294.80234340000004,3
NE004004,2011,232.3439851,3
NE004004,2012,287.1882746,3
NE004004,2013,228.7537813,3
NE004004,2014,227.3036303,3
NE004004,2015,269.5641271,3
NE004004,2016,272.6982757,3
NE004004,2017,351.033148,3
NE004004,2018,254.22286239999997,3
NE004004,2019,347.589117,3
NE004004,2020,352.78525679999996,3
NE004004,2021,164.4673727,3
NE004004,2022,261.4529946,3
NE004004,2023,183.2820292,3
NE004004,2024,439.99659180000003,3
NE004004,2025,222.3851488,3
NE004004,2026,91.20960395,3
NE004005,1981,209.888573,3
NE004005,1982,168.3704022,3
NE004005,1983,157.1466486,3
NE004005,1984,108.9090801,3
NE004005,1985,232.9737162,3
NE004005,1986,166.8721582,3
NE004005,1987,194.3366581,3
NE004005,1988,313.8806296,3
NE004005,1989,211.1598857,3
NE004005,1990,181.26493490000001,3
NE004005,1991,197.6876627,3
NE004005,1992,203.3595393,3
NE004005,1993,151.69247410000003,3
NE004005,1994,191.3512865,3
NE004005,1995,181.69675089999998,3
NE004005,1996,156.2047279,3
NE004005,1997,211.8846854,3
NE004005,1998,238.2556427,3
NE004005,1999,409.54086,3
NE004005,2000,155.04470369999999,3
NE004005,2001,214.7326784,3
NE004005,2002,181.8127918,3
NE004005,2003,185.7656039,3
NE004005,2004,182.5898734,3
NE004005,2005,225.55897679999998,3
NE004005,2006,160.3445079,3
NE004005,2007,205.3292733,3
NE004005,2008,194.9180882,3
NE004005,2009,152.52535070000002,3
NE004005,2010,297.56016489999996,3
NE004005,2011,181.8813809,3
NE004005,2012,261.8852607,3
NE004005,2013,220.78665279999998,3
NE004005,2014,197.0206377,3
NE004005,2015,219.8079529,3
NE004005,2016,253.6434862,3
NE004005,2017,334.35843850000003,3
NE004005,2018,230.5049359,3
NE004005,2019,308.7386398,3
NE004005,2020,391.6367014,3
NE004005,2021,157.3308183,3
NE004005,2022,238.6698296,3
NE004005,2023,139.4156619,3
NE004005,2024,549.5886861,3
NE004005,2025,203.56374259999998,3
NE004005,2026,50.81713635999999,3
NE004006,1981,245.1914702,3
NE004006,1982,212.1170237,3
NE004006,1983,199.02751419999998,3
NE004006,1984,160.834113,3
NE004006,1985,286.3848495,3
NE004006,1986,217.3219845,3
NE004006,1987,271.76578959999995,3
NE004006,1988,408.04488019999997,3
NE004006,1989,248.54971519999998,3
NE004006,1990,203.27824959999998,3
NE004006,1991,256.7791105,3
NE004006,1992,240.7324492,3
NE004006,1993,202.623511,3
NE004006,1994,264.77974770000003,3
NE004006,1995,220.99252510000002,3
NE004006,1996,207.3197229,3
NE004006,1997,270.9086384,3
NE004006,1998,330.06143180000004,3
NE004006,1999,408.54018499999995,3
NE004006,2000,188.9632142,3
NE004006,2001,263.1568705,3
NE004006,2002,204.7706184,3
NE004006,2003,242.7015917,3
NE004006,2004,280.7686046,3
NE004006,2005,273.8709892,3
NE004006,2006,205.55980879999998,3
NE004006,2007,231.58174830000002,3
NE004006,2008,244.82191089999998,3
NE004006,2009,204.9762651,3
NE004006,2010,335.7133834,3
NE004006,2011,229.729274,3
NE004006,2012,291.9332175,3
NE004006,2013,264.5243827,3
NE004006,2014,228.4461306,3
NE004006,2015,267.73353000000003,3
NE004006,2016,337.623608,3
NE004006,2017,372.4504784,3
NE004006,2018,286.5324551,3
NE004006,2019,337.34946579999996,3
NE004006,2020,408.93475499999994,3
NE004006,2021,199.2226545,3
NE004006,2022,326.1110963,3
NE004006,2023,190.067084,3
NE004006,2024,543.2129374000001,3
NE004006,2025,259.8811815,3
NE004006,2026,82.7135662,3
NE004007,1981,214.7750838,3
NE004007,1982,175.8232081,3
NE004007,1983,158.313119,3
NE004007,1984,125.6694774,3
NE004007,1985,251.70325630000002,3
NE004007,1986,181.62282199999999,3
NE004007,1987,228.7006457,3
NE004007,1988,332.5691279,3
NE004007,1989,224.5095618,3
NE004007,1990,182.9948412,3
NE004007,1991,214.10751679999998,3
NE004007,1992,202.4726908,3
NE004007,1993,166.52933819999998,3
NE004007,1994,208.7930133,3
NE004007,1995,185.7611314,3
NE004007,1996,161.9542443,3
NE004007,1997,256.6553768,3
NE004007,1998,277.1555542,3
NE004007,1999,428.22011009999994,3
NE004007,2000,148.7782823,3
NE004007,2001,218.440368,3
NE004007,2002,173.69778789999998,3
NE004007,2003,195.0225845,3
NE004007,2004,196.8905193,3
NE004007,2005,238.3906066,3
NE004007,2006,167.70299310000001,3
NE004007,2007,199.1672542,3
NE004007,2008,196.7074048,3
NE004007,2009,151.9037908,3
NE004007,2010,333.01035870000004,3
NE004007,2011,191.2097938,3
NE004007,2012,280.8418181,3
NE004007,2013,236.1380311,3
NE004007,2014,188.0677578,3
NE004007,2015,218.7722458,3
NE004007,2016,257.2460137,3
NE004007,2017,351.51163959999997,3
NE004007,2018,238.74346160000002,3
NE004007,2019,291.696544,3
NE004007,2020,380.66483,3
NE004007,2021,162.3903942,3
NE004007,2022,236.4908856,3
NE004007,2023,150.1712747,3
NE004007,2024,489.5521821,3
NE004007,2025,226.3584141,3
NE004007,2026,61.82289145,3
NE004008,1981,163.8780111,3
NE004008,1982,150.90649154,3
NE004008,1983,145.0693117,3
NE004008,1984,87.0203566,3
NE004008,1985,190.9443086,3
NE004008,1986,156.6628657,3
NE004008,1987,165.9073851,3
NE004008,1988,245.6025811,3
NE004008,1989,179.2432062,3
NE004008,1990,159.3596051,3
NE004008,1991,196.23717190000002,3
NE004008,1992,197.96402940000002,3
NE004008,1993,138.9847633,3
NE004008,1994,154.710011,3
NE004008,1995,151.1948046,3
NE004008,1996,105.83044509999999,3
NE004008,1997,200.3814065,3
NE004008,1998,237.9223252,3
NE004008,1999,272.0061772,3
NE004008,2000,125.6686486,3
NE004008,2001,163.8160837,3
NE004008,2002,129.8884093,3
NE004008,2003,171.3447067,3
NE004008,2004,111.8119798,3
NE004008,2005,189.5405212,3
NE004008,2006,142.5457193,3
NE004008,2007,177.255077,3
NE004008,2008,141.7594904,3
NE004008,2009,106.9293817,3
NE004008,2010,254.61868809999999,3
NE004008,2011,148.0805943,3
NE004008,2012,217.97905480000003,3
NE004008,2013,150.9284988,3
NE004008,2014,228.5404294,3
NE004008,2015,196.07804320000002,3
NE004008,2016,205.7917497,3
NE004008,2017,292.0648169,3
NE004008,2018,195.14915639999998,3
NE004008,2019,252.36957790000002,3
NE004008,2020,282.5370896,3
NE004008,2021,134.4374615,3
NE004008,2022,185.5272287,3
NE004008,2023,122.16808067,3
NE004008,2024,398.17075079999995,3
NE004008,2025,128.0124523,3
NE004008,2026,63.3158129,3
NE004009,1981,191.47722700000003,3
NE004009,1982,176.03723300000001,3
NE004009,1983,169.4688466,3
NE004009,1984,93.9306611,3
NE004009,1985,246.3598262,3
NE004009,1986,180.0473421,3
NE004009,1987,202.5311178,3
NE004009,1988,283.7143368,3
NE004009,1989,226.98294380000002,3
NE004009,1990,181.5560521,3
NE004009,1991,222.30306380000002,3
NE004009,1992,233.7240054,3
NE004009,1993,160.94837760000001,3
NE004009,1994,213.93660979999999,3
NE004009,1995,178.69031479999998,3
NE004009,1996,113.2940318,3
NE004009,1997,205.12235909999998,3
NE004009,1998,299.962727,3
NE004009,1999,313.2063585,3
NE004009,2000,148.4157448,3
NE004009,2001,194.3747922,3
NE004009,2002,152.4154044,3
NE004009,2003,191.1817743,3
NE004009,2004,137.105507,3
NE004009,2005,215.6267396,3
NE004009,2006,166.10398759999998,3
NE004009,2007,196.3035935,3
NE004009,2008,174.5747412,3
NE004009,2009,126.38476746,3
NE004009,2010,286.61790579999996,3
NE004009,2011,194.2526072,3
NE004009,2012,214.4739017,3
NE004009,2013,192.44489219999997,3
NE004009,2014,225.07553919999998,3
NE004009,2015,224.76314390000002,3
NE004009,2016,240.306324,3
NE004009,2017,304.63602790000004,3
NE004009,2018,232.2447049,3
NE004009,2019,295.9811523,3
NE004009,2020,265.99801260000004,3
NE004009,2021,150.1769144,3
NE004009,2022,220.816306,3
NE004009,2023,165.3301634,3
NE004009,2024,454.7468652,3
NE004009,2025,167.0755034,3
NE004009,2026,80.73966007,3
NE005001,1981,122.67257330000001,3
NE005001,1982,100.8960706,3
NE005001,1983,89.62930700000001,3
NE005001,1984,40.625209049999995,3
NE005001,1985,115.49417370000002,3
NE005001,1986,122.5605947,3
NE005001,1987,86.30461474999998,3
NE005001,1988,187.6031638,3
NE005001,1989,140.72165760000001,3
NE005001,1990,106.8196993,3
NE005001,1991,124.89534950000001,3
NE005001,1992,130.2205227,3
NE005001,1993,91.9565423,3
NE005001,1994,115.6059037,3
NE005001,1995,108.66821279999999,3
NE005001,1996,79.0067815,3
NE005001,1997,95.39175296,3
NE005001,1998,143.4594124,3
NE005001,1999,226.70075866000002,3
NE005001,2000,103.92972370000001,3
NE005001,2001,112.0766079,3
NE005001,2002,95.00354621,3
NE005001,2003,134.2145645,3
NE005001,2004,83.1198994,3
NE005001,2005,128.9700107,3
NE005001,2006,87.27458250000001,3
NE005001,2007,141.9227809,3
NE005001,2008,104.46004893,3
NE005001,2009,64.67805373,3
NE005001,2010,153.05420220000002,3
NE005001,2011,116.74974393999999,3
NE005001,2012,122.79907837,3
NE005001,2013,104.97445004,3
NE005001,2014,112.86452778,3
NE005001,2015,133.16295939999998,3
NE005001,2016,158.56090790000002,3
NE005001,2017,186.8593285,3
NE005001,2018,154.5695399,3
NE005001,2019,196.16073649999998,3
NE005001,2020,165.7766851,3
NE005001,2021,71.5596789,3
NE005001,2022,110.8373624,3
NE005001,2023,61.158462320000005,3
NE005001,2024,278.68559630000004,3
NE005001,2025,74.4693704,3
NE005001,2026,50.43500664,3
NE005002,1981,180.22524370000002,3
NE005002,1982,131.1140948,3
NE005002,1983,113.5982249,3
NE005002,1984,68.11293260000001,3
NE005002,1985,135.4113394,3
NE005002,1986,138.0030654,3
NE005002,1987,118.6259722,3
NE005002,1988,161.17457339999999,3
NE005002,1989,175.70627726,3
NE005002,1990,125.30394375,3
NE005002,1991,110.7902316,3
NE005002,1992,144.9028616,3
NE005002,1993,117.15354549999999,3
NE005002,1994,127.93013780000001,3
NE005002,1995,150.5855716,3
NE005002,1996,84.03888664,3
NE005002,1997,185.7334467,3
NE005002,1998,156.9316291,3
NE005002,1999,346.2937802,3
NE005002,2000,157.1655322,3
NE005002,2001,175.30079,3
NE005002,2002,111.80548519999999,3
NE005002,2003,156.3017282,3
NE005002,2004,94.1460911,3
NE005002,2005,146.2922385,3
NE005002,2006,102.30481699999999,3
NE005002,2007,219.23818310000001,3
NE005002,2008,121.7640899,3
NE005002,2009,101.1597519,3
NE005002,2010,200.8218405,3
NE005002,2011,126.55826854,3
NE005002,2012,213.5364256,3
NE005002,2013,168.22839399999998,3
NE005002,2014,250.0047882,3
NE005002,2015,171.8557586,3
NE005002,2016,225.92011150000002,3
NE005002,2017,231.8567417,3
NE005002,2018,193.45707980000003,3
NE005002,2019,262.779941,3
NE005002,2020,336.5310215,3
NE005002,2021,66.26757404,3
NE005002,2022,162.8052206,3
NE005002,2023,66.8721645,3
NE005002,2024,390.52665190000005,3
NE005002,2025,101.88493740000001,3
NE005002,2026,45.72681426,3
NE005003,1981,213.27027040000002,3
NE005003,1982,153.6639515,3
NE005003,1983,154.4135558,3
NE005003,1984,84.47928996,3
NE005003,1985,154.6167672,3
NE005003,1986,166.36048699999998,3
NE005003,1987,162.6560981,3
NE005003,1988,243.0113797,3
NE005003,1989,218.98476,3
NE005003,1990,135.8312897,3
NE005003,1991,148.0577941,3
NE005003,1992,189.2690725,3
NE005003,1993,163.9663683,3
NE005003,1994,170.6659195,3
NE005003,1995,199.84948839999998,3
NE005003,1996,116.01017429999999,3
NE005003,1997,161.9777332,3
NE005003,1998,212.3373156,3
NE005003,1999,340.1465299,3
NE005003,2000,211.8898453,3
NE005003,2001,259.4894034,3
NE005003,2002,169.7328027,3
NE005003,2003,193.668836,3
NE005003,2004,131.3063648,3
NE005003,2005,212.60580119999997,3
NE005003,2006,145.65252479999998,3
NE005003,2007,203.6791129,3
NE005003,2008,164.2186011,3
NE005003,2009,121.97025133,3
NE005003,2010,272.316672,3
NE005003,2011,161.98613410000002,3
NE005003,2012,233.78605620000002,3
NE005003,2013,264.3293487,3
NE005003,2014,276.43865489999996,3
NE005003,2015,227.98718190000002,3
NE005003,2016,296.6460831,3
NE005003,2017,249.1093328,3
NE005003,2018,218.18309779999998,3
NE005003,2019,267.4687,3
NE005003,2020,426.8913039,3
NE005003,2021,108.74130640000001,3
NE005003,2022,287.85249999999996,3
NE005003,2023,87.33607520000001,3
NE005003,2024,488.7409205,3
NE005003,2025,151.7161418,3
NE005003,2026,55.5841449,3
NE005004,1981,223.62027790000002,3
NE005004,1982,203.59796680000002,3
NE005004,1983,157.8902714,3
NE005004,1984,92.15069543,3
NE005004,1985,172.5084083,3
NE005004,1986,177.3446828,3
NE005004,1987,159.70624379999998,3
NE005004,1988,261.37742,3
NE005004,1989,189.4880048,3
NE005004,1990,152.5475442,3
NE005004,1991,152.5656472,3
NE005004,1992,221.58369040000002,3
NE005004,1993,150.7171968,3
NE005004,1994,169.1745115,3
NE005004,1995,156.3230177,3
NE005004,1996,130.98544230000002,3
NE005004,1997,162.1049822,3
NE005004,1998,185.62535350000002,3
NE005004,1999,353.4535569,3
NE005004,2000,169.947929,3
NE005004,2001,188.46991279999997,3
NE005004,2002,159.6901091,3
NE005004,2003,195.4117298,3
NE005004,2004,141.9399664,3
NE005004,2005,198.41759460000003,3
NE005004,2006,140.6921098,3
NE005004,2007,250.66750879999998,3
NE005004,2008,159.9906684,3
NE005004,2009,108.3789932,3
NE005004,2010,244.0268913,3
NE005004,2011,184.2223889,3
NE005004,2012,223.24510709999998,3
NE005004,2013,169.54077316000001,3
NE005004,2014,245.1014213,3
NE005004,2015,191.40272670000002,3
NE005004,2016,246.84291129999997,3
NE005004,2017,267.1160779,3
NE005004,2018,223.4146897,3
NE005004,2019,273.54600130000006,3
NE005004,2020,326.8234855,3
NE005004,2021,113.70289020000001,3
NE005004,2022,261.0794583,3
NE005004,2023,103.09355550000001,3
NE005004,2024,562.9850435,3
NE005004,2025,139.1769833,3
NE005004,2026,65.0054844,3
NE005005,1981,212.9133582,3
NE005005,1982,164.1205521,3
NE005005,1983,157.7174052,3
NE005005,1984,89.36810635,3
NE005005,1985,143.4807326,3
NE005005,1986,162.3541839,3
NE005005,1987,173.6578025,3
NE005005,1988,221.8381534,3
NE005005,1989,176.5251141,3
NE005005,1990,130.111153,3
NE005005,1991,132.5110752,3
NE005005,1992,178.210881,3
NE005005,1993,134.7020161,3
NE005005,1994,160.5824794,3
NE005005,1995,166.22068,3
NE005005,1996,112.36760079999999,3
NE005005,1997,153.4208163,3
NE005005,1998,173.97066089999998,3
NE005005,1999,340.8150556,3
NE005005,2000,168.88599699999997,3
NE005005,2001,182.541196,3
NE005005,2002,149.46363540000002,3
NE005005,2003,193.6614209,3
NE005005,2004,122.76538310000001,3
NE005005,2005,187.44482779999998,3
NE005005,2006,134.8574953,3
NE005005,2007,188.9831733,3
NE005005,2008,147.14576340000002,3
NE005005,2009,105.0613099,3
NE005005,2010,252.1804896,3
NE005005,2011,160.1693028,3
NE005005,2012,214.1475059,3
NE005005,2013,190.5379109,3
NE005005,2014,233.6397077,3
NE005005,2015,194.64963770000003,3
NE005005,2016,248.10431010000002,3
NE005005,2017,250.9500665,3
NE005005,2018,198.796557,3
NE005005,2019,327.26969629999996,3
NE005005,2020,360.0038948,3
NE005005,2021,116.355751,3
NE005005,2022,214.1053475,3
NE005005,2023,88.1389935,3
NE005005,2024,526.8425007000001,3
NE005005,2025,111.5559424,3
NE005005,2026,60.35812657,3
NE005006,1981,213.6284091,3
NE005006,1982,216.0335296,3
NE005006,1983,152.80127290000001,3
NE005006,1984,91.82619739999998,3
NE005006,1985,166.969983,3
NE005006,1986,176.5689315,3
NE005006,1987,165.5211375,3
NE005006,1988,239.7961898,3
NE005006,1989,182.0451166,3
NE005006,1990,158.541194,3
NE005006,1991,135.4525244,3
NE005006,1992,225.3543994,3
NE005006,1993,164.5519948,3
NE005006,1994,187.245027,3
NE005006,1995,164.6725106,3
NE005006,1996,131.6357782,3
NE005006,1997,156.73035,3
NE005006,1998,186.19007440000001,3
NE005006,1999,340.7929125,3
NE005006,2000,158.54922770000002,3
NE005006,2001,192.4914895,3
NE005006,2002,135.00729660000002,3
NE005006,2003,209.7234952,3
NE005006,2004,133.9011264,3
NE005006,2005,206.3849181,3
NE005006,2006,138.5145832,3
NE005006,2007,278.207248,3
NE005006,2008,155.10178249999998,3
NE005006,2009,112.9314741,3
NE005006,2010,243.78610579999997,3
NE005006,2011,173.7234753,3
NE005006,2012,215.8515487,3
NE005006,2013,178.12030549999997,3
NE005006,2014,219.01076,3
NE005006,2015,207.0609869,3
NE005006,2016,264.1250116,3
NE005006,2017,267.6812673,3
NE005006,2018,220.502624,3
NE005006,2019,265.8726931,3
NE005006,2020,286.05390750000004,3
NE005006,2021,111.879866,3
NE005006,2022,230.6298657,3
NE005006,2023,109.5949904,3
NE005006,2024,504.4273088,3
NE005006,2025,122.2383531,3
NE005006,2026,82.62827829999999,3
NE005007,1981,244.55056489999998,3
NE005007,1982,173.1825358,3
NE005007,1983,163.337842,3
NE005007,1984,91.19592166000001,3
NE005007,1985,183.8529213,3
NE005007,1986,161.9301608,3
NE005007,1987,163.548992,3
NE005007,1988,267.7498902,3
NE005007,1989,201.976879,3
NE005007,1990,141.9856984,3
NE005007,1991,156.16597480000001,3
NE005007,1992,201.7090785,3
NE005007,1993,146.2072651,3
NE005007,1994,174.0052073,3
NE005007,1995,154.5967111,3
NE005007,1996,141.717002,3
NE005007,1997,154.92194039999998,3
NE005007,1998,208.023976,3
NE005007,1999,388.08874849999995,3
NE005007,2000,185.5582708,3
NE005007,2001,207.59263779999998,3
NE005007,2002,163.44868730000002,3
NE005007,2003,170.2965876,3
NE005007,2004,163.12347899999997,3
NE005007,2005,185.23138139999998,3
NE005007,2006,144.7261657,3
NE005007,2007,208.76429960000002,3
NE005007,2008,169.7302281,3
NE005007,2009,120.87349536,3
NE005007,2010,252.69771350000002,3
NE005007,2011,204.52118789999997,3
NE005007,2012,226.3213288,3
NE005007,2013,204.889654,3
NE005007,2014,229.2794592,3
NE005007,2015,194.49992600000002,3
NE005007,2016,264.17929649999996,3
NE005007,2017,254.974485,3
NE005007,2018,222.3285869,3
NE005007,2019,296.0484292,3
NE005007,2020,384.6328338,3
NE005007,2021,131.8504092,3
NE005007,2022,266.2753759,3
NE005007,2023,107.77056180000001,3
NE005007,2024,613.2861266,3
NE005007,2025,159.1064074,3
NE005007,2026,43.88908884999999,3
NE005008,1981,281.02226399999995,3
NE005008,1982,186.1953746,3
NE005008,1983,186.071553,3
NE005008,1984,108.2361928,3
NE005008,1985,173.8469139,3
NE005008,1986,194.8512919,3
NE005008,1987,206.7791113,3
NE005008,1988,282.19333140000003,3
NE005008,1989,211.06804910000002,3
NE005008,1990,140.2846346,3
NE005008,1991,164.8366029,3
NE005008,1992,194.6873802,3
NE005008,1993,167.1721223,3
NE005008,1994,206.4487371,3
NE005008,1995,169.7323156,3
NE005008,1996,158.26335029999998,3
NE005008,1997,178.9356357,3
NE005008,1998,232.22221199999996,3
NE005008,1999,389.0570653,3
NE005008,2000,202.2066346,3
NE005008,2001,234.84947869999996,3
NE005008,2002,199.442319,3
NE005008,2003,206.82712,3
NE005008,2004,162.2834275,3
NE005008,2005,224.96544239999997,3
NE005008,2006,174.5622886,3
NE005008,2007,213.7463769,3
NE005008,2008,179.2936066,3
NE005008,2009,117.91330789999999,3
NE005008,2010,299.5900896,3
