pcode,year,junjul_mm,n_pix
NE006012,1995,124.5273208618164,170
NE006006,1995,139.26739501953125,350
NE001003,1995,3.056427001953125,9604
NE007008,1995,145.35670471191406,112
NE007010,1995,32.385520935058594,2333
NE003006,1995,239.1979522705078,82
NE005013,1995,118.76455688476562,25
NE005001,1995,79.7668228149414,464
NE007011,1995,160.1946258544922,16
NE006005,1995,126.0610122680664,48
NE002004,1995,96.7781982421875,252
NE002001,1995,102.55461883544922,59
NE001004,1996,6.957421779632568,4833
NE001005,1996,27.411128997802734,2074
NE008001,1996,188.13380432128906,17
NE004003,1996,131.14019775390625,357
NE003004,1996,194.75054931640625,300
NE003002,1996,231.45367431640625,53
NE007004,1996,101.74310302734375,698
NE007009,1996,60.59608459472656,806
NE003001,1996,166.29150390625,105
NE004008,1996,112.04850769042969,218
NE003007,1996,171.54078674316406,90
NE002003,1996,88.69020080566406,268
NE005010,1996,37.03353500366211,1005
NE005008,1996,205.2953338623047,50
NE001002,1996,12.727747917175293,2096
NE001001,1996,33.74488830566406,1741
NE003008,1996,222.79273986816406,93
NE006010,1996,202.19073486328125,213
NE003003,1996,175.96583557128906,279
NE005011,1996,61.92155838012695,371
NE004009,1996,120.16393280029297,178
NE004005,1996,144.19601440429688,157
NE005002,1996,152.39613342285156,102
NE005003,1996,205.4073028564453,106
NE001006,1996,23.23038101196289,1062
NE006011,1996,125.91510772705078,314
NE006008,1996,158.82662963867188,304
NE005012,1996,69.22650909423828,593
NE004004,1996,164.58335876464844,33
NE002006,1996,53.8601188659668,330
NE004002,1996,111.7140884399414,192
NE006007,1996,174.94931030273438,141
NE005005,1996,169.12547302246094,125
NE005009,1996,116.73897552490234,389
NE004007,1996,144.7440948486328,1
NE004001,1996,140.74368286132812,58
NE007003,1996,179.59547424316406,145
NE004006,1996,170.48391723632812,125
NE006004,1996,113.06538391113281,214
NE006002,1996,91.9419937133789,100
NE003005,1996,201.98800659179688,51
NE007006,1996,222.95375061035156,131
NE005004,1996,167.26510620117188,124
NE007007,1996,148.3743896484375,123
NE006009,1996,120.08451080322266,488
NE006003,1996,140.539794921875,44
NE002002,1996,87.13175201416016,180
NE006013,1996,192.3090362548828,202
NE005007,1996,174.49600219726562,151
NE006001,1996,105.61544036865234,429
NE002005,1996,11.11828899383545,3920
NE007005,1996,177.87831115722656,74
NE007001,1996,72.98480224609375,309
NE005006,1996,150.31617736816406,124
NE007002,1996,77.72539520263672,173
NE006012,1996,127.60176849365234,170
NE006006,1996,129.5561981201172,350
NE001003,1996,3.041208267211914,9604
NE007008,1996,105.18231964111328,112
NE007010,1996,17.365251541137695,2333
NE003006,1996,237.5692596435547,82
NE005013,1996,129.72314453125,25
NE005001,1996,83.18988800048828,464
NE007011,1996,128.533447265625,16
NE006005,1996,119.34078979492188,48
NE002004,1996,73.15554809570312,252
NE002001,1996,61.567543029785156,59
NE001004,1997,9.618938446044922,4833
NE001005,1997,35.69919204711914,2074
NE008001,1997,166.4454803466797,17
NE004003,1997,130.65487670898438,357
NE003004,1997,221.50648498535156,300
NE003002,1997,216.91114807128906,53
NE007004,1997,116.64034271240234,698
NE007009,1997,65.58479309082031,806
NE003001,1997,204.0177459716797,105
NE004008,1997,171.26971435546875,218
NE003007,1997,221.5233917236328,90
NE002003,1997,99.00479888916016,268
NE005010,1997,40.901851654052734,1005
NE005008,1997,180.66433715820312,50
NE001002,1997,24.181612014770508,2096
NE001001,1997,41.62718200683594,1741
NE003008,1997,244.90966796875,93
NE006010,1997,219.62391662597656,213
NE003003,1997,187.45138549804688,279
NE005011,1997,80.26335144042969,371
NE004009,1997,178.3054962158203,178
NE004005,1997,171.4739532470703,157
NE005002,1997,117.25028991699219,102
NE005003,1997,174.13165283203125,106
NE001006,1997,47.56363296508789,1062
NE006011,1997,104.91704559326172,314
NE006008,1997,172.60153198242188,304
NE005012,1997,75.4122085571289,593
NE004004,1997,217.279052734375,33
NE002006,1997,70.38079833984375,330
NE004002,1997,92.12860107421875,192
NE006007,1997,156.18377685546875,141
NE005005,1997,150.2155303955078,125
NE005009,1997,104.76367950439453,389
NE004007,1997,204.7811737060547,1
NE004001,1997,199.36917114257812,58
NE007003,1997,200.49826049804688,145
NE004006,1997,200.2990264892578,125
NE006004,1997,101.05902862548828,214
NE006002,1997,64.91161346435547,100
NE003005,1997,206.28843688964844,51
NE007006,1997,208.97877502441406,131
NE005004,1997,159.2034912109375,124
NE007007,1997,167.1106719970703,123
NE006009,1997,118.26246643066406,488
NE006003,1997,178.20835876464844,44
NE002002,1997,113.2711181640625,180
NE006013,1997,184.43936157226562,202
NE005007,1997,172.74468994140625,151
NE006001,1997,102.36251831054688,429
NE002005,1997,14.278077125549316,3920
NE007005,1997,179.53111267089844,74
NE007001,1997,79.34288024902344,309
NE005006,1997,143.44688415527344,124
NE007002,1997,105.29766845703125,173
NE006012,1997,103.32980346679688,170
NE006006,1997,151.6440887451172,350
NE001003,1997,3.1168529987335205,9604
NE007008,1997,122.53375244140625,112
NE007010,1997,26.545623779296875,2333
NE003006,1997,244.6090850830078,82
NE005013,1997,129.18246459960938,25
NE005001,1997,82.60588836669922,464
NE007011,1997,154.31594848632812,16
NE006005,1997,98.7422866821289,48
NE002004,1997,90.67967224121094,252
NE002001,1997,87.76298522949219,59
NE001004,1998,8.671146392822266,4833
NE001005,1998,60.661720275878906,2074
NE008001,1998,320.22869873046875,17
NE004003,1998,171.19625854492188,357
NE003004,1998,252.1394805908203,300
NE003002,1998,269.6637268066406,53
NE007004,1998,114.7672119140625,698
NE007009,1998,88.3967514038086,806
NE003001,1998,241.15138244628906,105
NE004008,1998,166.87396240234375,218
NE003007,1998,206.42501831054688,90
NE002003,1998,116.03062438964844,268
NE005010,1998,92.28874206542969,1005
NE005008,1998,234.99310302734375,50
NE001002,1998,17.83255958557129,2096
NE001001,1998,59.11378479003906,1741
NE003008,1998,237.79013061523438,93
NE006010,1998,262.7845458984375,213
NE003003,1998,170.6910400390625,279
NE005011,1998,131.3660430908203,371
NE004009,1998,150.32192993164062,178
NE004005,1998,205.08580017089844,157
NE005002,1998,170.4278106689453,102
NE005003,1998,216.90419006347656,106
NE001006,1998,41.19009017944336,1062
NE006011,1998,193.35325622558594,314
NE006008,1998,255.48760986328125,304
NE005012,1998,127.39202117919922,593
NE004004,1998,199.5257568359375,33
NE002006,1998,50.11393356323242,330
NE004002,1998,143.94692993164062,192
NE006007,1998,237.5941162109375,141
NE005005,1998,212.8903350830078,125
NE005009,1998,164.71417236328125,389
NE004007,1998,201.3336944580078,1
NE004001,1998,192.19216918945312,58
NE007003,1998,192.98342895507812,145
NE004006,1998,201.8859100341797,125
NE006004,1998,149.63893127441406,214
NE006002,1998,156.94520568847656,100
NE003005,1998,263.0792541503906,51
NE007006,1998,215.02818298339844,131
NE005004,1998,196.78744506835938,124
NE007007,1998,176.51953125,123
NE006009,1998,184.12033081054688,488
NE006003,1998,195.43417358398438,44
NE002002,1998,72.32537078857422,180
NE006013,1998,292.3787841796875,202
NE005007,1998,208.2023162841797,151
NE006001,1998,149.16995239257812,429
NE002005,1998,14.31328010559082,3920
NE007005,1998,185.36148071289062,74
NE007001,1998,105.2673568725586,309
NE005006,1998,204.61343383789062,124
NE007002,1998,116.43666076660156,173
NE006012,1998,187.2356414794922,170
NE006006,1998,182.71484375,350
NE001003,1998,3.172837734222412,9604
NE007008,1998,151.27713012695312,112
NE007010,1998,30.9902286529541,2333
NE003006,1998,308.92779541015625,82
NE005013,1998,179.7310333251953,25
NE005001,1998,144.62867736816406,464
NE007011,1998,181.89369201660156,16
NE006005,1998,190.3339080810547,48
NE002004,1998,83.89839172363281,252
NE002001,1998,60.27858352661133,59
NE001004,1999,8.489622116088867,4833
NE001005,1999,47.84176254272461,2074
NE008001,1999,216.12478637695312,17
NE004003,1999,152.81040954589844,357
NE003004,1999,229.94497680664062,300
NE003002,1999,243.37966918945312,53
NE007004,1999,117.55763244628906,698
NE007009,1999,102.17561340332031,806
NE003001,1999,223.9149932861328,105
NE004008,1999,170.56549072265625,218
NE003007,1999,176.2214813232422,90
NE002003,1999,120.9001235961914,268
NE005010,1999,72.41144561767578,1005
NE005008,1999,231.48214721679688,50
NE001002,1999,16.29422950744629,2096
NE001001,1999,64.75657653808594,1741
NE003008,1999,216.6269989013672,93
NE006010,1999,293.1202392578125,213
NE003003,1999,181.51998901367188,279
NE005011,1999,92.17314910888672,371
NE004009,1999,185.07553100585938,178
NE004005,1999,188.43817138671875,157
NE005002,1999,178.34600830078125,102
NE005003,1999,233.86227416992188,106
NE001006,1999,55.76658248901367,1062
NE006011,1999,181.4640655517578,314
NE006008,1999,210.28822326660156,304
NE005012,1999,105.18904113769531,593
NE004004,1999,256.5953369140625,33
NE002006,1999,107.0492172241211,330
NE004002,1999,137.5217742919922,192
NE006007,1999,228.09315490722656,141
NE005005,1999,173.67898559570312,125
NE005009,1999,137.0319061279297,389
NE004007,1999,193.72019958496094,1
NE004001,1999,230.57156372070312,58
NE007003,1999,168.39056396484375,145
NE004006,1999,218.99832153320312,125
NE006004,1999,156.40737915039062,214
NE006002,1999,140.6880340576172,100
NE003005,1999,285.8880310058594,51
NE007006,1999,189.0428466796875,131
NE005004,1999,172.04580688476562,124
NE007007,1999,141.08502197265625,123
NE006009,1999,194.61773681640625,488
NE006003,1999,171.6255340576172,44
NE002002,1999,151.18936157226562,180
NE006013,1999,270.3003234863281,202
NE005007,1999,185.13992309570312,151
NE006001,1999,143.806640625,429
NE002005,1999,28.3128662109375,3920
NE007005,1999,193.71707153320312,74
NE007001,1999,130.50970458984375,309
NE005006,1999,168.4309844970703,124
NE007002,1999,123.61601257324219,173
NE006012,1999,180.3920135498047,170
NE006006,1999,184.20350646972656,350
NE001003,1999,3.3762736320495605,9604
NE007008,1999,141.24856567382812,112
NE007010,1999,37.44346618652344,2333
NE003006,1999,238.57235717773438,82
NE005013,1999,132.70806884765625,25
NE005001,1999,114.12179565429688,464
NE007011,1999,136.48171997070312,16
NE006005,1999,179.99583435058594,48
NE002004,1999,139.61697387695312,252
NE002001,1999,119.2612533569336,59
NE001004,2000,10.907691955566406,4833
NE001005,2000,32.46438980102539,2074
NE008001,2000,240.13197326660156,17
NE004003,2000,149.21377563476562,357
NE003004,2000,290.9449462890625,300
NE003002,2000,281.2097473144531,53
NE007004,2000,119.92848205566406,698
NE007009,2000,103.06666564941406,806
NE003001,2000,279.4397277832031,105
NE004008,2000,156.62884521484375,218
NE003007,2000,258.2981262207031,90
NE002003,2000,88.27921295166016,268
NE005010,2000,51.615135192871094,1005
NE005008,2000,199.56866455078125,50
NE001002,2000,19.528770446777344,2096
NE001001,2000,54.778987884521484,1741
NE003008,2000,283.8743591308594,93
NE006010,2000,281.77374267578125,213
NE003003,2000,200.27076721191406,279
NE005011,2000,99.42227172851562,371
NE004009,2000,178.71142578125,178
NE004005,2000,200.4171600341797,157
NE005002,2000,131.679443359375,102
NE005003,2000,178.8003692626953,106
NE001006,2000,39.86187744140625,1062
NE006011,2000,156.25682067871094,314
NE006008,2000,232.6518096923828,304
NE005012,2000,102.1744155883789,593
NE004004,2000,250.58502197265625,33
NE002006,2000,57.21935272216797,330
NE004002,2000,115.18465423583984,192
NE006007,2000,224.5433349609375,141
NE005005,2000,167.32427978515625,125
NE005009,2000,134.52102661132812,389
NE004007,2000,225.42474365234375,1
NE004001,2000,228.2644805908203,58
NE007003,2000,152.52601623535156,145
NE004006,2000,241.70001220703125,125
NE006004,2000,161.2786102294922,214
NE006002,2000,131.58364868164062,100
NE003005,2000,278.7655944824219,51
NE007006,2000,184.76968383789062,131
NE005004,2000,169.56809997558594,124
NE007007,2000,169.64840698242188,123
NE006009,2000,207.066162109375,488
NE006003,2000,222.79843139648438,44
NE002002,2000,87.11203002929688,180
NE006013,2000,243.02560424804688,202
NE005007,2000,183.64613342285156,151
NE006001,2000,113.64356231689453,429
NE002005,2000,19.466896057128906,3920
NE007005,2000,196.32911682128906,74
NE007001,2000,101.90534210205078,309
NE005006,2000,164.95469665527344,124
NE007002,2000,130.3706817626953,173
NE006012,2000,183.22886657714844,170
NE006006,2000,190.35487365722656,350
NE001003,2000,3.3467774391174316,9604
NE007008,2000,152.3319549560547,112
NE007010,2000,36.129459381103516,2333
NE003006,2000,285.6185302734375,82
NE005013,2000,161.2997589111328,25
NE005001,2000,100.6143569946289,464
NE007011,2000,170.52830505371094,16
NE006005,2000,142.34133911132812,48
NE002004,2000,72.54227447509766,252
NE002001,2000,71.16952514648438,59
NE001004,2001,7.894265174865723,4833
NE001005,2001,47.517147064208984,2074
NE008001,2001,260.9922790527344,17
NE004003,2001,205.3577117919922,357
NE003004,2001,292.0008850097656,300
NE003002,2001,254.54818725585938,53
NE007004,2001,128.53369140625,698
NE007009,2001,116.06371307373047,806
NE003001,2001,300.5204162597656,105
NE004008,2001,244.2725372314453,218
NE003007,2001,263.3277893066406,90
NE002003,2001,96.76648712158203,268
NE005010,2001,61.61070251464844,1005
NE005008,2001,213.5976104736328,50
NE001002,2001,22.857227325439453,2096
NE001001,2001,52.43059539794922,1741
NE003008,2001,227.4329376220703,93
NE006010,2001,332.81134033203125,213
NE003003,2001,182.4078826904297,279
NE005011,2001,100.39325714111328,371
NE004009,2001,247.861083984375,178
NE004005,2001,263.3077087402344,157
NE005002,2001,156.64910888671875,102
NE005003,2001,191.60910034179688,106
NE001006,2001,31.32568359375,1062
NE006011,2001,165.56813049316406,314
NE006008,2001,256.27154541015625,304
NE005012,2001,85.60293579101562,593
NE004004,2001,293.79364013671875,33
NE002006,2001,62.88141632080078,330
NE004002,2001,152.61546325683594,192
NE006007,2001,196.34344482421875,141
NE005005,2001,198.6251220703125,125
