season_year,fc_log,fc_log_dt,pcode,adm_level,trimester
2012,1.2764301428617153,1.2471223486088252,NE006008,2,JJA
2013,1.2714984519916546,1.23893423615511,NE006008,2,JJA
2014,1.2352605008154705,1.1994398633952712,NE006008,2,JJA
2015,1.3049927750254409,1.265915716021587,NE006008,2,JJA
2016,1.3847286047022058,1.3423951241146974,NE006008,2,JJA
2017,1.1638893532716381,1.1182994511004751,NE006008,2,JJA
2018,1.2300182731068532,1.1811719493520356,NE006008,2,JJA
2019,1.1603745502003258,1.1082718048618536,NE006008,2,JJA
2020,1.240023699044308,1.1846645321221814,NE006008,2,JJA
2021,1.0103274174433825,0.9517118289376012,NE006008,2,JJA
2022,1.3276924758092992,1.2658204657198633,NE006008,2,JJA
2023,1.2018873223409814,1.136758890667891,NE006008,2,JJA
2024,1.3815114027083495,1.3131265494516045,NE006008,2,JJA
2025,1.2519828801901487,1.180341605349749,NE006008,2,JJA
2026,0.8564136518144962,0.781515955390442,NE006008,2,JJA
1981,1.2180943723630189,1.3565425592596612,NE006008,2,JAS
1982,0.95222883829562,1.0843839257878707,NE006008,2,JAS
1983,0.9238582087857939,1.049720196873651,NE006008,2,JAS
1984,0.6954918383555526,0.8150607270390162,NE006008,2,JAS
1985,1.2384020868767494,1.3516778761558212,NE006008,2,JAS
1986,1.2374330730559016,1.34441576293058,NE006008,2,JAS
1987,1.0226897469651852,1.1233793374354701,NE006008,2,JAS
1988,1.4374463000063882,1.5318427910722814,NE006008,2,JAS
1989,1.3766753994354683,1.464778791096968,NE006008,2,JAS
1990,0.96564974168723,1.0474600339443363,NE006008,2,JAS
1991,1.3481069284311509,1.4236241212838654,NE006008,2,JAS
1992,1.1177630846512994,1.1869871780996204,NE006008,2,JAS
1993,1.185175337320772,1.2481063313646996,NE006008,2,JAS
1994,1.5514593336002511,1.608097228239787,NE006008,2,JAS
1995,1.3912562668629809,1.4416010620981232,NE006008,2,JAS
1996,1.0864215455638182,1.1304732413945688,NE006008,2,JAS
1997,1.0031089214237225,1.0408675178500797,NE006008,2,JAS
1998,1.5087092730408618,1.5401747700628254,NE006008,2,JAS
1999,1.535615613849241,1.560788011466813,NE006008,2,JAS
2000,0.8353980854519838,0.8542773836651623,NE006008,2,JAS
2001,1.4498403005809748,1.4624264993897598,NE006008,2,JAS
2002,1.361276636717774,1.3675697361221673,NE006008,2,JAS
2003,1.389009063206413,1.3890090632064127,NE006008,2,JAS
2004,1.113805322993521,1.1075122235891273,NE006008,2,JAS
2005,1.2641678094355193,1.251581610626734,NE006008,2,JAS
2006,1.3803551695718488,1.3614758713586699,NE006008,2,JAS
2007,1.446452872022123,1.4212804744045506,NE006008,2,JAS
2008,1.2548339236635584,1.2233684266415943,NE006008,2,JAS
2009,0.9552783945524621,0.9175197981261045,NE006008,2,JAS
2010,1.6367946397235336,1.5927429438927825,NE006008,2,JAS
2011,1.175845013391724,1.1255002181565812,NE006008,2,JAS
2012,1.3347227603578329,1.2780848657182966,NE006008,2,JAS
2013,1.3680354351154695,1.3051044410715416,NE006008,2,JAS
2014,1.4338695988785015,1.36464550543018,NE006008,2,JAS
2015,1.4857145495976314,1.4101973567449164,NE006008,2,JAS
2016,1.3923571376597357,1.310546845402629,NE006008,2,JAS
2017,1.1162242936503224,1.0281209019888222,NE006008,2,JAS
2018,1.3224876675612933,1.2280911764953997,NE006008,2,JAS
2019,1.204209728976057,1.1035201385057716,NE006008,2,JAS
2020,1.3355607118193291,1.2285780219446503,NE006008,2,JAS
2021,1.1286092023725434,1.015333413093471,NE006008,2,JAS
2022,1.5654488558359154,1.4458799671524514,NE006008,2,JAS
2023,1.297919745163277,1.1720577570754194,NE006008,2,JAS
2024,1.5037148356447754,1.3715597481525243,NE006008,2,JAS
2025,1.3617982361698335,1.2233500492731908,NE006008,2,JAS
2026,0.9390077291557597,0.7942664428547235,NE006008,2,JAS
1981,0.9125746552702393,1.095795007647704,NE006008,2,ASO
1982,0.6797795047784521,0.854671659320577,NE006008,2,ASO
1983,0.7785096473426683,0.9450736040494534,NE006008,2,ASO
1984,0.5634796355225261,0.721715394393975,NE006008,2,ASO
1985,1.008632945033407,1.1585405060695162,NE006008,2,ASO
1986,0.8352056971305902,0.9767850603313596,NE006008,2,ASO
1987,0.9400220850300043,1.0732732503954339,NE006008,2,ASO
1988,1.176460570134973,1.3013835376650629,NE006008,2,ASO
1989,1.2411821497096467,1.3577769194043967,NE006008,2,ASO
1990,0.6945557180720918,0.8028222899315056,NE006008,2,ASO
1991,1.0539006134039999,1.153838987428074,NE006008,2,ASO
1992,0.8391068333820457,0.93071700957078,NE006008,2,ASO
1993,0.9829425190675632,1.0662244974209578,NE006008,2,ASO
1994,1.308815224351573,1.3837690048696276,NE006008,2,ASO
1995,1.208520137661545,1.27514572034426,NE006008,2,ASO
1996,0.9627503346391953,1.0210477194865706,NE006008,2,ASO
1997,0.9623619636428812,1.0123311506549202,NE006008,2,ASO
1998,1.2151335334527515,1.2567745226294507,NE006008,2,ASO
1999,1.3780382947452388,1.411351086086598,NE006008,2,ASO
2000,0.5291924045025529,0.5541769980085725,NE006008,2,ASO
2001,1.0997319724385948,1.1163883681092746,NE006008,2,ASO
2002,1.0845407763178099,1.0928689741531499,NE006008,2,ASO
2003,1.2391123819064753,1.2391123819064755,NE006008,2,ASO
2004,0.9157154320158618,0.9073872341805258,NE006008,2,ASO
2005,1.051482197953381,1.0348258022827053,NE006008,2,ASO
2006,1.2271586946853117,1.2021741011792961,NE006008,2,ASO
2007,1.221323723223996,1.1880109318826406,NE006008,2,ASO
2008,1.155287071778023,1.113646082601328,NE006008,2,ASO
2009,0.8906587284115899,0.840689541399555,NE006008,2,ASO
2010,1.4223922926927797,1.364094907845405,NE006008,2,ASO
2011,1.1058396136198867,1.0392140309371758,NE006008,2,ASO
2012,1.0819057256638873,1.0069519451458366,NE006008,2,ASO
2013,1.2470297906786203,1.1637478123252298,NE006008,2,ASO
2014,1.2773773543565277,1.1857671781677974,NE006008,2,ASO
2015,1.3880120213813245,1.2880736473572545,NE006008,2,ASO
2016,1.0684242374886175,0.9601576656292077,NE006008,2,ASO
2017,0.9130742652410531,0.7964794955463035,NE006008,2,ASO
2018,1.209541796960064,1.0846188294299781,NE006008,2,ASO
2019,1.054794238159631,0.9215430727942053,NE006008,2,ASO
2020,1.1912426821957711,1.0496633189950058,NE006008,2,ASO
2021,1.043794152510434,0.8938865914743288,NE006008,2,ASO
2022,1.3733106139331308,1.2150748550616859,NE006008,2,ASO
2023,1.2100369561824504,1.0434729994756657,NE006008,2,ASO
2024,1.280872753690466,1.1059805991483416,NE006008,2,ASO
2025,1.1393260886173193,0.9561057362398586,NE006008,2,ASO
2026,0.8566031713163914,0.6650546211035909,NE006008,2,ASO
1981,0.4502845159384486,0.6108202126591227,NE006008,2,SON
1982,0.08238640905967376,0.23562502865668095,NE006008,2,SON
1983,0.21536983791453768,0.36131138038787797,NE006008,2,SON
1984,0.17058586212227278,0.3092303274719462,NE006008,2,SON
1985,0.4681475845129522,0.5994949727389587,NE006008,2,SON
1986,0.545709448242023,0.6697597593443627,NE006008,2,SON
1987,0.3707615740583403,0.487514808037013,NE006008,2,SON
1988,0.22557030044777043,0.33502645730277625,NE006008,2,SON
1989,0.5047761545806061,0.606935234311945,NE006008,2,SON
1990,0.26219042225089884,0.35705242485857086,NE006008,2,SON
1991,0.23119289151624423,0.31875781700024935,NE006008,2,SON
1992,0.17587547294221356,0.25614332130255,NE006008,2,SON
1993,0.31020841015699374,0.3831791813936633,NE006008,2,SON
1994,0.5240326537447403,0.5897063478577429,NE006008,2,SON
1995,0.5801151762799511,0.6384917932692868,NE006008,2,SON
1996,0.3469518978573505,0.39803143772301935,NE006008,2,SON
1997,0.4529320316313029,0.4967144943733049,NE006008,2,SON
1998,0.42492964565876334,0.46141503127709843,NE006008,2,SON
1999,0.7623670999653995,0.7915554084600678,NE006008,2,SON
2000,0.21365554893563354,0.23554678030663484,NE006008,2,SON
2001,0.4332261950918887,0.4478203493392231,NE006008,2,SON
2002,0.5748940298262323,0.5821911069498997,NE006008,2,SON
2003,0.6429083011701522,0.6429083011701529,NE006008,2,SON
2004,0.466920463818052,0.45962338669438396,NE006008,2,SON
2005,0.5366418612374888,0.5220477069901539,NE006008,2,SON
2006,0.6878510893590364,0.6659598579880346,NE006008,2,SON
2007,0.6091710184934614,0.5799827099987926,NE006008,2,SON
2008,0.5238468835336125,0.4873614979152769,NE006008,2,SON
2009,0.273030669408856,0.22924820666685347,NE006008,2,SON
2010,0.9637778399608323,0.912698300095163,NE006008,2,SON
2011,0.6878457281358756,0.6294691111465394,NE006008,2,SON
2012,0.43464647006035284,0.3689727759473496,NE006008,2,SON
2013,0.6266359032823812,0.5536651320457111,NE006008,2,SON
2014,0.7218686462055688,0.6416007978452318,NE006008,2,SON
2015,0.7985604832577619,0.7109955577737579,NE006008,2,SON
2016,0.459649245138162,0.3647872425304912,NE006008,2,SON
2017,0.3672625714075237,0.26510349167618424,NE006008,2,SON
2018,0.5577855019049388,0.44832934504993244,NE006008,2,SON
2019,0.43671641255387894,0.3199631785752057,NE006008,2,SON
2020,0.42987126779066315,0.305820956688323,NE006008,2,SON
2021,0.42088893781448833,0.2895415495884813,NE006008,2,SON
2022,0.875017528118365,0.7363730627686911,NE006008,2,SON
2023,0.49382477610821934,0.3478832336348785,NE006008,2,SON
2024,0.5881198751054066,0.4348812555083989,NE006008,2,SON
2025,0.5081544036227338,0.34761870690205915,NE006008,2,SON
2026,0.42837713835397084,0.2605443645096293,NE006008,2,SON
1981,0.7350190067401415,0.7828227414379648,NE005012,2,JJA
1982,0.4415317968848325,0.48716263455093683,NE005012,2,JJA
1983,0.448830883888336,0.49228882452272044,NE005012,2,JJA
1984,0.22921465226948917,0.27049969587215467,NE005012,2,JJA
1985,0.5683830498058414,0.607495196376788,NE005012,2,JJA
1986,0.45521847695250084,0.4921577264917275,NE005012,2,JJA
1987,0.4713441201079651,0.5061104726154728,NE005012,2,JJA
1988,0.7841456547127645,0.8167391101885533,NE005012,2,JJA
1989,0.8170621851191446,0.8474827435632135,NE005012,2,JJA
1990,0.43524924995319086,0.4634969113655408,NE005012,2,JJA
1991,0.6717761960991319,0.6978509604797628,NE005012,2,JJA
1992,0.6066102143712679,0.6305120817201799,NE005012,2,JJA
1993,0.39845588130873794,0.42018485162593006,NE005012,2,JJA
1994,1.1307936835473367,1.1503497568328098,NE005012,2,JJA
1995,0.6252621931893407,0.6426453694430949,NE005012,2,JJA
1996,0.41138574652410265,0.426596025746137,NE005012,2,JJA
1997,0.44970951940045545,0.4627469015907708,NE005012,2,JJA
1998,0.7573410069054838,0.7682054920640802,NE005012,2,JJA
1999,0.9467813360339121,0.9554729241607887,NE005012,2,JJA
2000,0.39045118027512227,0.39696987137027984,NE005012,2,JJA
2001,0.5955250059452966,0.5998708000087352,NE005012,2,JJA
2002,0.6056978478504244,0.6078707448821431,NE005012,2,JJA
2003,0.7835583098458625,0.7835583098458623,NE005012,2,JJA
2004,0.4523333834345434,0.4501604864028242,NE005012,2,JJA
2005,0.7107831143500992,0.7064373202866602,NE005012,2,JJA
2006,0.517781471093997,0.511262779998839,NE005012,2,JJA
2007,0.6771701948266083,0.6684786066997314,NE005012,2,JJA
2008,0.5402069610658444,0.5293424759072476,NE005012,2,JJA
2009,0.35295010442324437,0.33991272223292857,NE005012,2,JJA
2010,0.9798962526782138,0.964685973456179,NE005012,2,JJA
2011,0.41675720019838935,0.3993740239446356,NE005012,2,JJA
2012,0.6995581151045381,0.6800020418190645,NE005012,2,JJA
2013,0.6965911159136604,0.6748621455964678,NE005012,2,JJA
2014,0.6362027931019184,0.6123009257530069,NE005012,2,JJA
2015,0.7106559131738419,0.6845811487932105,NE005012,2,JJA
2016,0.698914640670743,0.6706669792583927,NE005012,2,JJA
2017,0.6505948020325181,0.6201742435884487,NE005012,2,JJA
2018,0.8715900792480877,0.8389966237722986,NE005012,2,JJA
2019,0.6591944064630847,0.6244280539555765,NE005012,2,JJA
2020,0.5743221591101211,0.537382909570894,NE005012,2,JJA
2021,0.5223507597864798,0.48323861321553285,NE005012,2,JJA
2022,0.6002778605335388,0.5589928169308729,NE005012,2,JJA
2023,0.5670155159508861,0.5235575753165012,NE005012,2,JJA
2024,0.8434332677491984,0.7978024300830945,NE005012,2,JJA
2025,0.37636413406115965,0.3285603993633359,NE005012,2,JJA
2026,0.4655700438285306,0.4155934120989879,NE005012,2,JJA
1981,0.680223063704226,0.7898385451359684,NE005012,2,JAS
1982,0.4226215502604033,0.5272545098088837,NE005012,2,JAS
1983,0.4481724312631426,0.5478228689283628,NE005012,2,JAS
1984,0.2218112948970235,0.3164792106789835,NE005012,2,JAS
1985,0.5407726728306536,0.6304580667293516,NE005012,2,JAS
1986,0.5966335531096878,0.6813364251251256,NE005012,2,JAS
1987,0.4979081189728456,0.5776284691050214,NE005012,2,JAS
1988,0.7149158711935525,0.7896536994424681,NE005012,2,JAS
1989,0.8303565563302033,0.900111862695857,NE005012,2,JAS
1990,0.4324799573034686,0.49725274178586204,NE005012,2,JAS
1991,0.6499946829251013,0.7097849455242328,NE005012,2,JAS
1992,0.5556558757860717,0.6104636165019429,NE005012,2,JAS
1993,0.4235558809020792,0.4733810997346902,NE005012,2,JAS
1994,1.1435386255127051,1.188381322462054,NE005012,2,JAS
1995,0.696713180520837,0.7365733555869258,NE005012,2,JAS
1996,0.3755015490037318,0.41037920218655866,NE005012,2,JAS
1997,0.47271847021307833,0.502613601512645,NE005012,2,JAS
1998,0.8324934823303172,0.8574060917466219,NE005012,2,JAS
1999,1.1227873237360169,1.1427174112690612,NE005012,2,JAS
2000,0.3839656790406065,0.398913244690389,NE005012,2,JAS
2001,0.7300733243667101,0.7400383681332324,NE005012,2,JAS
2002,0.6931481856201599,0.698130707503422,NE005012,2,JAS
2003,0.8681802956267287,0.8681802956267288,NE005012,2,JAS
2004,0.6270828511437304,0.6221003292604703,NE005012,2,JAS
2005,0.7483147458560275,0.7383497020895055,NE005012,2,JAS
2006,0.7090475160879287,0.6940999504381464,NE005012,2,JAS
2007,0.7475270805371925,0.7275969930041483,NE005012,2,JAS
2008,0.5428097038618964,0.517897094445592,NE005012,2,JAS
2009,0.33194118243307014,0.3020460511335037,NE005012,2,JAS
2010,1.057481904167442,1.0226042509846152,NE005012,2,JAS
2011,0.6100070991442403,0.5701469240781517,NE005012,2,JAS
2012,0.8147118159362794,0.7698691189869306,NE005012,2,JAS
2013,0.8042516619586575,0.7544264431260485,NE005012,2,JAS
2014,0.733489293114184,0.678681552398313,NE005012,2,JAS
2015,0.8848842505121411,0.8250939879130099,NE005012,2,JAS
2016,0.6485673134022454,0.5837945289198522,NE005012,2,JAS
2017,0.5266144326261838,0.4568591262605304,NE005012,2,JAS
2018,0.9324610228947665,0.8577231946458511,NE005012,2,JAS
2019,0.6362731709646472,0.5565528208324716,NE005012,2,JAS
2020,0.678364950663172,0.5936620786477345,NE005012,2,JAS
2021,0.6034727517702911,0.5137873578715934,NE005012,2,JAS
2022,0.9487674790978008,0.8540995633158428,NE005012,2,JAS
2023,0.6059705366024412,0.5063200989372212,NE005012,2,JAS
2024,0.9259918843374433,0.8213589247889631,NE005012,2,JAS
2025,0.5380650227316284,0.4284495412998862,NE005012,2,JAS
2026,0.5724100802646709,0.4578120769496685,NE005012,2,JAS
1981,0.39083550838043224,0.5307668973159343,NE005012,2,ASO
1982,0.3601702855592342,0.4937411568158508,NE005012,2,ASO
1983,0.24158346550712195,0.3687938190848513,NE005012,2,ASO
1984,0.06826546255555072,0.18911529845439462,NE005012,2,ASO
1985,0.4341943931452761,0.5486837113652328,NE005012,2,ASO
1986,0.41285810614713925,0.5209869066882105,NE005012,2,ASO
1987,0.45556484144256526,0.5573331243047492,NE005012,2,ASO
1988,0.5681406276864157,0.6635483928697142,NE005012,2,ASO
1989,0.7951105739868506,0.8841578214912619,NE005012,2,ASO
1990,0.20029254889705944,0.28297927872258527,NE005012,2,ASO
1991,0.545817800121443,0.6221440122680816,NE005012,2,ASO
1992,0.4561891170273814,0.5261548114951345,NE005012,2,ASO
1993,0.24082339142424047,0.3044285682131064,NE005012,2,ASO
1994,1.1060104196101381,1.1632550787201186,NE005012,2,ASO
1995,0.5720860557400688,0.622970197171162,NE005012,2,ASO
1996,0.2965453277855863,0.34106895153779404,NE005012,2,ASO
1997,0.41706250376908616,0.4552256098424067,NE005012,2,ASO
1998,0.6947851279985429,0.7265877163929779,NE005012,2,ASO
1999,0.9702934819021902,0.995735552617738,NE005012,2,ASO
2000,0.18399460348932473,0.2030761565259871,NE005012,2,ASO
2001,0.5369303717362851,0.5496514070940602,NE005012,2,ASO
2002,0.5319980800077745,0.5383585976866642,NE005012,2,ASO
2003,0.8073228158938455,0.8073228158938479,NE005012,2,ASO
2004,0.45875799201957457,0.45239747434069155,NE005012,2,ASO
2005,0.6058294711539302,0.5931084357961599,NE005012,2,ASO
2006,0.5988383572946743,0.5797568042580186,NE005012,2,ASO
2007,0.6047386488991988,0.5792965781836559,NE005012,2,ASO
2008,0.49135433133243994,0.45955174293801154,NE005012,2,ASO
2009,0.3036695186596579,0.2655064125863423,NE005012,2,ASO
2010,0.7291856775370082,0.6846620537848072,NE005012,2,ASO
2011,0.4379353507966963,0.387051209365608,NE005012,2,ASO
2012,0.6928208387188012,0.6355761796088256,NE005012,2,ASO
2013,0.7662484703803362,0.7026432935914751,NE005012,2,ASO
2014,0.7093024699220514,0.6393367754543031,NE005012,2,ASO
2015,0.7773185209577012,0.7009923088110674,NE005012,2,ASO
2016,0.493770034664711,0.41108330483919003,NE005012,2,ASO
2017,0.3609630697489241,0.2719158222445177,NE005012,2,ASO
2018,0.8625477644219164,0.7671399992386227,NE005012,2,ASO
2019,0.5648257714612072,0.46305748859902807,NE005012,2,ASO
2020,0.606819029242905,0.49869022870183866,NE005012,2,ASO
2021,0.49723701929598874,0.38274770107603695,NE005012,2,ASO
2022,0.7639087397786025,0.6430589038797635,NE005012,2,ASO
2023,0.6045267229404456,0.47731636936272115,NE005012,2,ASO
2024,0.8954958975782392,0.7619250263216275,NE005012,2,ASO
2025,0.43731013182275613,0.29737874288725896,NE005012,2,ASO
2026,0.5095700786717838,0.36327817205739943,NE005012,2,ASO
1981,0.13486678182090583,0.2537106148117932,NE005012,2,SON
1982,0.024544981304316732,0.13798682188652708,NE005012,2,SON
1983,0.1413157317911239,0.24935557996465724,NE005012,2,SON
1984,-0.008484138024999727,0.0941537177398584,NE005012,2,SON
1985,-0.037870642805037186,0.05936522055114393,NE005012,2,SON
1986,0.348909116745843,0.44074298769334713,NE005012,2,SON
1987,0.13544218361657379,0.2218740621554009,NE005012,2,SON
1988,0.12447698401708604,0.20550687014723792,NE005012,2,SON
1989,0.17976316715870133,0.2553910608801762,NE005012,2,SON
1990,0.0032145388880864822,0.07344044020088436,NE005012,2,SON
1991,0.009606137288242333,0.07443004619236321,NE005012,2,SON
1992,-0.009503969002228552,0.049917947493217096,NE005012,2,SON
1993,0.03036736130619469,0.08438728539296333,NE005012,2,SON
1994,0.21683222674943392,0.26545015842752556,NE005012,2,SON
1995,0.23012028345915062,0.2733362227285653,NE005012,2,SON
1996,0.04135390358868629,0.0791678504494257,NE005012,2,SON
1997,0.1516555033742642,0.1840674578263266,NE005012,2,SON
1998,0.23698407718680067,0.26399403923018605,NE005012,2,SON
1999,0.5434943949198077,0.5651023645545161,NE005012,2,SON
2000,0.009580297576916696,0.02578627480294987,NE005012,2,SON
2001,0.31674371488067943,0.3275476996980356,NE005012,2,SON
2002,0.22016588932648343,0.2255678817351626,NE005012,2,SON
2003,0.34453948811702534,0.3445394881170275,NE005012,2,SON
2004,0.3222077397412348,0.3168057473325617,NE005012,2,SON
2005,0.2655169914503386,0.2547130066329885,NE005012,2,SON
2006,0.3667063217575969,0.3505003445315698,NE005012,2,SON
2007,0.2248823648538391,0.20327439521913504,NE005012,2,SON
2008,0.09869374178797227,0.07168377974459297,NE005012,2,SON
2009,0.02209687456831358,-0.010315079883742723,NE005012,2,SON
2010,0.4034429127511812,0.3656289658904479,NE005012,2,SON
2011,0.3630980101735532,0.3198820709041429,NE005012,2,SON
2012,0.3750474574807872,0.3264295258027017,NE005012,2,SON
2013,0.28475468157305617,0.23073475748629363,NE005012,2,SON
2014,0.23764938354985155,0.178227467054412,NE005012,2,SON
2015,0.47123052033823515,0.4064066114341204,NE005012,2,SON
2016,0.09442971500986674,0.024203813697074972,NE005012,2,SON
2017,0.1185440925327925,0.04291619881132372,NE005012,2,SON
2018,0.2972149606253172,0.21618507449517144,NE005012,2,SON
2019,0.14444961427768077,0.058017735738859766,NE005012,2,SON
2020,0.21466591595491447,0.12283204500741646,NE005012,2,SON
2021,0.16417430315611864,0.06693843979994363,NE005012,2,SON
2022,0.6713200731844582,0.5686822174196062,NE005012,2,SON
2023,0.17832810983344588,0.07028826165991864,NE005012,2,SON
2024,0.30922139782796637,0.19577955724576213,NE005012,2,SON
2025,0.26194165113347617,0.14309781814259492,NE005012,2,SON
2026,0.2745296319186175,0.15028380651905926,NE005012,2,SON
1981,1.3344996385125523,1.4054431305484043,NE004004,2,JJA
1982,1.0951361628954317,1.1628549507478358,NE004004,2,JJA
1983,1.05476527470924,1.1192593583781962,NE004004,2,JJA
1984,0.9132243452685531,0.9744937247540615,NE004004,2,JJA
1985,1.2814614320250477,1.3395061073271082,NE004004,2,JJA
1986,1.0928119024677252,1.1476318735863378,NE004004,2,JJA
1987,1.1749978664445446,1.2265931333797093,NE004004,2,JJA
1988,1.6573252113459056,1.7056957740976224,NE004004,2,JJA
1989,1.252984718869951,1.29813057743822,NE004004,2,JJA
1990,1.1644141511423676,1.2063353055271895,NE004004,2,JJA
1991,1.3725159998142153,1.4112124500155894,NE004004,2,JJA
1992,1.2966025677085795,1.3320743137265056,NE004004,2,JJA
1993,1.035528262049808,1.0677753038842863,NE004004,2,JJA
1994,1.608119554668922,1.6371418923199523,NE004004,2,JJA
1995,1.2287120863929908,1.2545097198605732,NE004004,2,JJA
1996,1.0865959954528137,1.1091689247369483,NE004004,2,JJA
1997,1.209423863114783,1.2287720882154696,NE004004,2,JJA
1998,1.4875876804321455,1.5037112013493843,NE004004,2,JJA
1999,1.6632293662081556,1.6761281829419474,NE004004,2,JJA
2000,0.9271813021355368,0.9368554146858807,NE004004,2,JJA
2001,1.5033539043466777,1.5098033127135737,NE004004,2,JJA
2002,1.2434791539822203,1.2467038581656684,NE004004,2,JJA
2003,1.2481455929115388,1.248145592911539,NE004004,2,JJA
2004,1.126506757261212,1.1232820530777643,NE004004,2,JJA
2005,1.3758004571144102,1.3693510487475147,NE004004,2,JJA
2006,1.236814957370623,1.2271408448202796,NE004004,2,JJA
2007,1.364828491057712,1.3519296743239206,NE004004,2,JJA
2008,1.3876586980241459,1.3715351771069075,NE004004,2,JJA
2009,1.099568632079627,1.0802204069789407,NE004004,2,JJA
2010,1.5233222567248252,1.5007493274406911,NE004004,2,JJA
2011,1.1487789269620403,1.1229812934944583,NE004004,2,JJA
2012,1.4173002524150167,1.3882779147639868,NE004004,2,JJA
2013,1.26180443086977,1.2295573890352922,NE004004,2,JJA
2014,1.4786185582234317,1.443146812205506,NE004004,2,JJA
2015,1.4676615415161605,1.4289650913147869,NE004004,2,JJA
2016,1.466337086314963,1.4244159319301415,NE004004,2,JJA
2017,1.2726454281514288,1.2274995695831603,NE004004,2,JJA
2018,1.5444893845307959,1.4961188217790795,NE004004,2,JJA
2019,1.3466401266413242,1.29504485970616,NE004004,2,JJA
2020,1.256897254931623,1.202077283813011,NE004004,2,JJA
2021,1.09559415963053,1.03754948432847,NE004004,2,JJA
2022,1.2788254221977793,1.2175560427122714,NE004004,2,JJA
2023,1.2434437170226806,1.1789496333537248,NE004004,2,JJA
2024,1.500297111197231,1.4325783233448273,NE004004,2,JJA
2025,1.1634968112439479,1.0925533192080963,NE004004,2,JJA
2026,0.9145024715943252,0.8403342753750266,NE004004,2,JJA
1981,1.362017407005978,1.4950804022555755,NE004004,2,JAS
1982,1.0554276538532354,1.1824423311369412,NE004004,2,JAS
1983,1.023474819139595,1.144441178457411,NE004004,2,JAS
1984,0.9448266282258765,1.0597446695778006,NE004004,2,JAS
1985,1.3177317443619976,1.4266014677480319,NE004004,2,JAS
1986,1.187837955028594,1.2906593604487366,NE004004,2,JAS
1987,1.256846155295888,1.3536192427501408,NE004004,2,JAS
1988,1.588500713859931,1.679225483348292,NE004004,2,JAS
1989,1.4008850343129964,1.4855614858354675,NE004004,2,JAS
1990,1.2312698989027222,1.3098980324593017,NE004004,2,JAS
1991,1.350323500202578,1.4229033157932676,NE004004,2,JAS
1992,1.2674645280351977,1.3339960256599956,NE004004,2,JAS
1993,1.11174511986597,1.172228299524878,NE004004,2,JAS
1994,1.6634731268886966,1.717907988581713,NE004004,2,JAS
1995,1.3708908359219807,1.4192773796491072,NE004004,2,JAS
1996,1.1342755441932537,1.1766137699544885,NE004004,2,JAS
1997,1.1823168148943388,1.2186067226896837,NE004004,2,JAS
1998,1.5188588420524736,1.5491004318819268,NE004004,2,JAS
1999,1.8028370287500788,1.8270303006136421,NE004004,2,JAS
2000,1.0059803282327486,1.0241252821304203,NE004004,2,JAS
2001,1.5876999467591508,1.5997965826909326,NE004004,2,JAS
2002,1.432730373184401,1.4387786911502911,NE004004,2,JAS
2003,1.3593393992432514,1.3593393992432516,NE004004,2,JAS
2004,1.271636788512055,1.2655884705461653,NE004004,2,JAS
2005,1.446284590762329,1.4341879548305476,NE004004,2,JAS
2006,1.4950454740676802,1.476900520170009,NE004004,2,JAS
2007,1.5158672673783598,1.4916739955147968,NE004004,2,JAS
2008,1.4268139491818712,1.3965723593524184,NE004004,2,JAS
2009,1.1064740672266318,1.0701841594312873,NE004004,2,JAS
2010,1.7834987638468054,1.741160538085571,NE004004,2,JAS
2011,1.3601191193332256,1.3117325756060996,NE004004,2,JAS
2012,1.4881377076745892,1.4337028459815733,NE004004,2,JAS
2013,1.4539670417946253,1.3934838621357177,NE004004,2,JAS
2014,1.5996153691978474,1.53308387157305,NE004004,2,JAS
2015,1.6091695899238572,1.536589774333168,NE004004,2,JAS
2016,1.4318572405802903,1.3532291070237112,NE004004,2,JAS
2017,1.2377163587132332,1.1530399071907624,NE004004,2,JAS
2018,1.593082029949404,1.5023572604610433,NE004004,2,JAS
2019,1.3507597545949945,1.2539866671407423,NE004004,2,JAS
2020,1.4299128494491369,1.3270914440289947,NE004004,2,JAS
2021,1.236721934778492,1.127852211392458,NE004004,2,JAS
2022,1.6103652954719303,1.4954472541200066,NE004004,2,JAS
2023,1.3116922468424492,1.1907258875246338,NE004004,2,JAS
2024,1.6244695171224819,1.4974548398387766,NE004004,2,JAS
2025,1.3153378765003865,1.1822748812507895,NE004004,2,JAS
2026,1.0344289127685489,0.895317599553062,NE004004,2,JAS
1981,0.9016033125686977,1.1119028869206085,NE004004,2,ASO
1982,0.8440209611778418,1.0447614639683012,NE004004,2,ASO
1983,0.6620553442244167,0.8532367754534248,NE004004,2,ASO
1984,0.5735238888177582,0.7551462484853185,NE004004,2,ASO
1985,1.0573138660302632,1.2293771541363723,NE004004,2,ASO
1986,0.811895041608161,0.9743992581528187,NE004004,2,ASO
1987,1.0225944941639236,1.17553963914713,NE004004,2,ASO
1988,1.375521660810737,1.5189077342324957,NE004004,2,ASO
1989,1.2072595626639309,1.3410865645242382,NE004004,2,ASO
1990,0.8340922992370612,0.9583602295359173,NE004004,2,ASO
1991,1.0945946288414046,1.2093034875788093,NE004004,2,ASO
1992,0.9932123642072451,1.0983621513832023,NE004004,2,ASO
1993,0.8560869689782233,0.9516776845927291,NE004004,2,ASO
1994,1.4775053414507329,1.5635369855037873,NE004004,2,ASO
