pcode,year,n_rain,rain_rp,veg_rp,cdi
NE007003,2026,4,3.4474327628361863,2.2,0
NE007004,1991,3,1.4242424242424243,11.0,5
NE007004,1992,3,2.1363636363636362,3.142857142857143,0
NE007004,1993,3,6.571428571428571,3.666666666666667,1
NE007004,1994,3,1.2702702702702702,1.1891891891891893,0
NE007004,1995,3,1.6818181818181817,14.666666666666668,5
NE007004,1996,3,9.25,8.8,3
NE007004,1997,3,4.625,7.333333333333334,5
NE007004,1998,4,2.1637426900584797,1.8333333333333335,0
NE007004,1999,4,3.306083650190114,1.2941176470588236,0
NE007004,2000,4,2.974137931034483,3.142857142857143,0
NE007004,2001,4,2.0494991160872127,1.9130434782608696,0
NE007004,2002,4,2.5227272727272725,2.9333333333333336,0
NE007004,2003,4,1.2197802197802197,1.6296296296296295,0
NE007004,2004,4,2.4878397711015734,3.666666666666667,0
NE007004,2005,4,1.4322623385226898,7.333333333333334,5
NE007004,2006,4,5.497076023391814,11.0,3
NE007004,2007,4,2.260692464358452,3.3846153846153846,0
NE007004,2008,4,2.3515889114266395,2.2,0
NE007004,2009,4,7.115384615384615,4.888888888888888,1
NE007004,2010,4,1.0944064793723107,1.3333333333333333,0
NE007004,2011,4,2.736334405144695,2.2,0
NE007004,2012,4,1.4387556707712248,1.3333333333333333,0
NE007004,2013,4,3.0803571428571432,1.5714285714285714,0
NE007004,2014,4,3.86015538290788,2.588235294117647,0
NE007004,2015,4,4.12280701754386,2.0952380952380953,0
NE007004,2016,4,1.300659754948162,2.0,0
NE007004,2017,4,2.0,2.444444444444444,0
NE007004,2018,4,1.3372093023255813,1.375,0
NE007004,2019,4,1.323322383857344,1.7599999999999998,0
NE007004,2020,4,1.6049033474776047,1.1891891891891893,0
NE007004,2021,4,1.1694687289845327,1.4193548387096773,0
NE007004,2022,4,1.7293233082706767,1.375,0
NE007004,2023,4,2.472160356347439,1.4666666666666668,0
NE007004,2024,4,1.0577644411102776,1.1891891891891893,0
NE007004,2025,4,1.4212548015364916,1.2941176470588236,0
NE007004,2026,4,2.7239263803680984,2.2,0
NE007005,1991,3,3.6153846153846154,11.0,5
NE007005,1992,3,1.8076923076923077,3.142857142857143,0
NE007005,1993,3,2.9375,3.666666666666667,0
NE007005,1994,3,1.069767441860465,1.1891891891891893,0
NE007005,1995,3,3.1333333333333333,14.666666666666668,5
NE007005,1996,3,2.473684210526316,8.8,5
NE007005,1997,3,2.35,7.333333333333334,5
NE007005,1998,4,1.4048083170890189,1.8333333333333335,0
NE007005,1999,4,1.4551083591331269,1.2941176470588236,0
NE007005,2000,4,2.6232558139534885,3.142857142857143,0
NE007005,2001,4,1.2613636363636362,1.9130434782608696,0
NE007005,2002,4,1.5578947368421052,2.9333333333333336,0
NE007005,2003,4,1.7582644628099173,1.6296296296296295,0
NE007005,2004,4,2.0011507479861907,3.666666666666667,0
NE007005,2005,4,1.3826157595450854,7.333333333333334,5
NE007005,2006,4,6.491228070175438,11.0,3
NE007005,2007,4,4.956063268892795,3.3846153846153846,0
NE007005,2008,4,1.6109796497870328,2.2,0
NE007005,2009,4,2.8425096030729833,4.888888888888888,0
NE007005,2010,4,1.2592324402606807,1.3333333333333333,0
NE007005,2011,4,5.343799058084772,2.2,1
NE007005,2012,4,1.4228052472250252,1.3333333333333333,0
NE007005,2013,4,3.0519480519480515,1.5714285714285714,0
NE007005,2014,4,1.8565908115070846,2.588235294117647,0
NE007005,2015,4,3.3841463414634148,2.0952380952380953,0
NE007005,2016,4,3.1733576642335763,2.0,0
NE007005,2017,4,1.722265321955004,2.444444444444444,0
NE007005,2018,4,1.5610412926391384,1.375,0
NE007005,2019,4,1.4752644148754692,1.7599999999999998,0
NE007005,2020,4,1.3224553224553224,1.1891891891891893,0
NE007005,2021,4,1.7535545023696684,1.4193548387096773,0
NE007005,2022,4,1.474761255115962,1.375,0
NE007005,2023,4,1.7563291139240507,1.4666666666666668,0
NE007005,2024,4,1.1501322751322751,1.1891891891891893,0
NE007005,2025,4,1.6065192083818394,1.2941176470588236,0
NE007005,2026,4,3.365155131264917,2.2,0
NE007006,1991,3,3.357142857142857,11.0,5
NE007006,1992,3,1.3703703703703705,3.142857142857143,0
NE007006,1993,3,2.35,3.666666666666667,0
NE007006,1994,3,1.2758620689655173,1.1891891891891893,0
NE007006,1995,3,1.3823529411764706,14.666666666666668,5
NE007006,1996,3,3.3636363636363633,8.8,5
NE007006,1997,3,2.238095238095238,7.333333333333334,5
NE007006,1998,4,1.4212548015364916,1.8333333333333335,0
NE007006,1999,4,2.877551020408163,1.2941176470588236,0
NE007006,2000,4,2.7701375245579567,3.142857142857143,0
NE007006,2001,4,1.381803734604688,1.9130434782608696,0
NE007006,2002,4,2.1700879765395897,2.9333333333333336,0
NE007006,2003,4,1.1721224920802535,1.6296296296296295,0
NE007006,2004,4,2.020918070889018,3.666666666666667,0
NE007006,2005,4,1.1782016348773843,7.333333333333334,5
NE007006,2006,4,6.467889908256881,11.0,3
NE007006,2007,4,5.056947608200455,3.3846153846153846,1
NE007006,2008,4,1.8779697624190064,2.2,0
NE007006,2009,4,2.197094125078964,4.888888888888888,0
NE007006,2010,4,1.4264036418816388,1.3333333333333333,0
NE007006,2011,4,3.888489208633094,2.2,0
NE007006,2012,4,1.1150652431791221,1.3333333333333333,0
NE007006,2013,4,2.583034647550776,1.5714285714285714,0
NE007006,2014,4,4.725543478260869,2.588235294117647,0
NE007006,2015,4,4.805194805194805,2.0952380952380953,0
NE007006,2016,4,1.6273993225442227,2.0,0
NE007006,2017,4,1.7336683417085426,2.444444444444444,0
NE007006,2018,4,1.2527765437583296,1.375,0
NE007006,2019,4,1.4327369118621605,1.7599999999999998,0
NE007006,2020,4,1.2019774011299436,1.1891891891891893,0
NE007006,2021,4,1.8765849535080303,1.4193548387096773,0
NE007006,2022,4,1.3180515759312321,1.375,0
NE007006,2023,4,1.8271604938271602,1.4666666666666668,0
NE007006,2024,4,1.2777369581190303,1.1891891891891893,0
NE007006,2025,4,2.247557003257329,1.2941176470588236,0
NE007006,2026,4,3.3812949640287764,2.2,0
NE007007,1991,3,3.1333333333333333,11.0,5
NE007007,1992,3,1.3055555555555556,3.142857142857143,0
NE007007,1993,3,1.6206896551724137,3.666666666666667,0
NE007007,1994,3,1.608695652173913,1.1891891891891893,0
NE007007,1995,3,2.0555555555555554,14.666666666666668,5
NE007007,1996,3,4.2727272727272725,8.8,5
NE007007,1997,3,3.083333333333333,7.333333333333334,5
NE007007,1998,4,1.3905325443786982,1.8333333333333335,0
NE007007,1999,4,3.365155131264917,1.2941176470588236,0
NE007007,2000,4,1.6351669017395392,3.142857142857143,0
NE007007,2001,4,1.3284950343773874,1.9130434782608696,0
NE007007,2002,4,2.6334519572953736,2.9333333333333336,0
NE007007,2003,4,1.0871694417238003,1.6296296296296295,0
NE007007,2004,4,2.493189964157706,3.666666666666667,0
NE007007,2005,4,1.258806404657933,7.333333333333334,5
NE007007,2006,4,8.676923076923076,11.0,3
NE007007,2007,4,3.643410852713178,3.3846153846153846,0
NE007007,2008,4,1.6694458067680233,2.2,0
NE007007,2009,4,5.857519788918205,4.888888888888888,1
NE007007,2010,4,1.2515293270960777,1.3333333333333333,0
NE007007,2011,4,4.057210965435042,2.2,0
NE007007,2012,4,1.6432272390821614,1.3333333333333333,0
NE007007,2013,4,2.968421052631579,1.5714285714285714,0
NE007007,2014,4,2.2352185089974292,2.588235294117647,0
NE007007,2015,4,4.805194805194805,2.0952380952380953,0
NE007007,2016,4,2.0914010823812386,2.0,0
NE007007,2017,4,1.6546762589928057,2.444444444444444,0
NE007007,2018,4,1.323322383857344,1.375,0
NE007007,2019,4,1.327602087810869,1.7599999999999998,0
NE007007,2020,4,1.2139800285306706,1.1891891891891893,0
NE007007,2021,4,1.637476459510358,1.4193548387096773,0
NE007007,2022,4,1.310700212185511,1.375,0
NE007007,2023,4,1.5427380125086867,1.4666666666666668,0
NE007007,2024,4,1.1165329052969502,1.1891891891891893,0
NE007007,2025,4,1.8724559023066487,1.2941176470588236,0
NE007007,2026,4,2.5359712230215825,2.2,0
NE007008,1991,3,2.3000000000000003,11.0,5
NE007008,1992,3,1.342857142857143,3.142857142857143,0
NE007008,1993,3,2.764705882352941,3.666666666666667,0
NE007008,1994,3,1.8499999999999999,1.1891891891891893,0
NE007008,1995,3,1.9473684210526316,14.666666666666668,5
NE007008,1996,3,6.571428571428571,8.8,3
NE007008,1997,3,3.6999999999999997,7.333333333333334,5
NE007008,1998,4,1.689634511683643,1.8333333333333335,0
NE007008,1999,4,1.536784741144414,1.2941176470588236,0
NE007008,2000,4,2.15926493108729,3.142857142857143,0
NE007008,2001,4,1.1372950819672132,1.9130434782608696,0
NE007008,2002,4,2.4395604395604393,2.9333333333333336,0
NE007008,2003,4,1.2104689203925845,1.6296296296296295,0
NE007008,2004,4,2.837270341207349,3.666666666666667,0
NE007008,2005,4,1.3375245579567778,7.333333333333334,5
NE007008,2006,4,7.943661971830987,11.0,3
NE007008,2007,4,2.389830508474576,3.3846153846153846,0
NE007008,2008,4,1.7831325301204821,2.2,0
NE007008,2009,4,8.740157480314961,4.888888888888888,1
NE007008,2010,4,1.1993103448275861,1.3333333333333333,0
NE007008,2011,4,3.201856148491879,2.2,0
NE007008,2012,4,1.6423995340710542,1.3333333333333333,0
NE007008,2013,4,5.897435897435897,1.5714285714285714,1
NE007008,2014,4,2.0579881656804733,2.588235294117647,0
NE007008,2015,4,2.4262295081967213,2.0952380952380953,0
NE007008,2016,4,2.452750352609309,2.0,0
NE007008,2017,4,1.577386468952734,2.444444444444444,0
NE007008,2018,4,1.4762717651075452,1.375,0
NE007008,2019,4,1.7153284671532845,1.7599999999999998,0
NE007008,2020,4,1.3820544051969144,1.1891891891891893,0
NE007008,2021,4,2.1389913899138993,1.4193548387096773,0
NE007008,2022,4,1.549820788530466,1.375,0
NE007008,2023,4,1.5600843288826423,1.4666666666666668,0
NE007008,2024,4,1.0491493383742911,1.1891891891891893,0
NE007008,2025,4,1.2678469446030838,1.2941176470588236,0
NE007008,2026,4,3.745019920318725,2.2,0
NE007009,1991,3,1.48,11.0,5
NE007009,1992,3,2.35,3.142857142857143,0
NE007009,1993,3,3.6153846153846154,3.666666666666667,0
NE007009,1994,3,2.473684210526316,1.1891891891891893,0
NE007009,1995,3,4.625,14.666666666666668,5
NE007009,1996,3,9.25,8.8,3
NE007009,1997,3,5.222222222222222,7.333333333333334,3
NE007009,1998,4,1.6077537058152795,1.8333333333333335,0
NE007009,1999,4,1.5007982969664715,1.2941176470588236,0
NE007009,2000,4,2.3235494880546073,3.142857142857143,0
NE007009,2001,4,1.2319644839067703,1.9130434782608696,0
NE007009,2002,4,2.382085374387684,2.9333333333333336,0
NE007009,2003,4,1.2353923205342237,1.6296296296296295,0
NE007009,2004,4,4.3475,3.666666666666667,0
NE007009,2005,4,1.5578947368421052,7.333333333333334,5
NE007009,2006,4,26.35514018691589,11.0,4
NE007009,2007,4,2.1123595505617976,3.3846153846153846,0
NE007009,2008,4,1.4672835426305353,2.2,0
NE007009,2009,4,7.885714285714285,4.888888888888888,1
NE007009,2010,4,1.1478630209715954,1.3333333333333333,0
NE007009,2011,4,2.2560975609756095,2.2,0
NE007009,2012,4,1.7290006131207845,1.3333333333333333,0
NE007009,2013,4,2.990318118948825,1.5714285714285714,0
NE007009,2014,4,1.8407310704960835,2.588235294117647,0
NE007009,2015,4,1.7323155216284989,2.0952380952380953,0
NE007009,2016,4,1.4742584384589157,2.0,0
NE007009,2017,4,1.7829457364341086,2.444444444444444,0
NE007009,2018,4,1.2551622418879056,1.375,0
NE007009,2019,4,2.7087227414330215,1.7599999999999998,0
NE007009,2020,4,2.335795836131632,1.1891891891891893,0
NE007009,2021,4,1.4354106479570778,1.4193548387096773,0
NE007009,2022,4,1.6943573667711598,1.375,0
NE007009,2023,4,2.6782061369000787,1.4666666666666668,0
NE007009,2024,4,1.0311193683232698,1.1891891891891893,0
NE007009,2025,4,1.1291963377416072,1.2941176470588236,0
NE007009,2026,4,10.291970802919709,2.2,2
NE007010,1991,3,2.473684210526316,11.0,5
NE007010,1992,3,4.625,3.142857142857143,0
NE007010,1993,3,6.166666666666666,3.666666666666667,1
NE007010,1994,3,1.236842105263158,1.1891891891891893,0
NE007010,1995,3,2.0555555555555554,14.666666666666668,5
NE007010,1996,3,15.666666666666668,8.8,4
NE007010,1997,3,3.6153846153846154,7.333333333333334,5
NE007010,1998,4,2.224448897795591,1.8333333333333335,0
NE007010,1999,4,1.4538310412573674,1.2941176470588236,0
NE007010,2000,4,2.2045680238331675,3.142857142857143,0
NE007010,2001,4,2.707317073170732,1.9130434782608696,0
NE007010,2002,4,1.9329926178307781,2.9333333333333336,0
NE007010,2003,4,1.5203215721304153,1.6296296296296295,0
NE007010,2004,4,4.991150442477877,3.666666666666667,0
NE007010,2005,4,1.4417177914110428,7.333333333333334,5
NE007010,2006,4,11.370967741935484,11.0,4
NE007010,2007,4,1.342217991432651,3.3846153846153846,0
NE007010,2008,4,1.7088353413654616,2.2,0
NE007010,2009,4,5.343799058084772,4.888888888888888,1
NE007010,2010,4,1.0687098368759267,1.3333333333333333,0
NE007010,2011,4,2.132832080200501,2.2,0
NE007010,2012,4,1.342200725513906,1.3333333333333333,0
NE007010,2013,4,2.8206131767775604,1.5714285714285714,0
NE007010,2014,4,3.022508038585209,2.588235294117647,0
NE007010,2015,4,2.4889673433362756,2.0952380952380953,0
NE007010,2016,4,1.3132716049382716,2.0,0
NE007010,2017,4,1.7534468775344687,2.444444444444444,0
NE007010,2018,4,1.1902097902097901,1.375,0
NE007010,2019,4,1.7300613496932515,1.7599999999999998,0
NE007010,2020,4,2.187421383647799,1.1891891891891893,0
NE007010,2021,4,1.3944723618090453,1.4193548387096773,0
NE007010,2022,4,1.4006309148264984,1.375,0
NE007010,2023,4,3.4472049689441,1.4666666666666668,0
NE007010,2024,4,1.0606784519827999,1.1891891891891893,0
NE007010,2025,4,1.1291963377416072,1.2941176470588236,0
NE007010,2026,4,6.915887850467288,2.2,1
NE007011,1991,3,2.7058823529411766,11.0,5
NE007011,1992,3,1.236842105263158,3.142857142857143,0
NE007011,1993,3,1.8499999999999999,3.666666666666667,0
NE007011,1994,3,2.4666666666666663,1.1891891891891893,0
NE007011,1995,3,2.642857142857143,14.666666666666668,5
NE007011,1996,3,7.833333333333334,8.8,3
NE007011,1997,3,2.5555555555555554,7.333333333333334,5
NE007011,1998,4,1.474124411918453,1.8333333333333335,0
NE007011,1999,4,1.9515570934256055,1.2941176470588236,0
NE007011,2000,4,1.58740301232314,3.142857142857143,0
NE007011,2001,4,1.4435146443514646,1.9130434782608696,0
NE007011,2002,4,3.4488348530901725,2.9333333333333336,0
NE007011,2003,4,1.0797665369649805,1.6296296296296295,0
NE007011,2004,4,2.7735247208931417,3.666666666666667,0
NE007011,2005,4,1.4710458081244597,7.333333333333334,5
NE007011,2006,4,8.676923076923076,11.0,3
NE007011,2007,4,2.792452830188679,3.3846153846153846,0
NE007011,2008,4,1.6404819277108433,2.2,0
NE007011,2009,4,8.50574712643678,4.888888888888888,1
NE007011,2010,4,1.537577365163572,1.3333333333333333,0
NE007011,2011,4,3.5165289256198347,2.2,0
NE007011,2012,4,1.607530774800869,1.3333333333333333,0
NE007011,2013,4,5.503164556962026,1.5714285714285714,1
NE007011,2014,4,1.8964912280701753,2.588235294117647,0
NE007011,2015,4,3.92226148409894,2.0952380952380953,0
NE007011,2016,4,3.32822966507177,2.0,0
NE007011,2017,4,1.822985468956407,2.444444444444444,0
NE007011,2018,4,1.4264036418816388,1.375,0
NE007011,2019,4,1.3666245259165613,1.7599999999999998,0
NE007011,2020,4,1.2816265060240963,1.1891891891891893,0
NE007011,2021,4,1.9862935465448315,1.4193548387096773,0
NE007011,2022,4,1.356474258970359,1.375,0
NE007011,2023,4,1.5502793296089383,1.4666666666666668,0
NE007011,2024,4,1.1262953367875648,1.1891891891891893,0
NE007011,2025,4,1.3177570093457944,1.2941176470588236,0
NE007011,2026,4,2.2048475371383893,2.2,0
NE008001,1991,3,5.875,14.666666666666668,3
NE008001,1992,3,1.6785714285714286,2.75,0
NE008001,1993,3,2.238095238095238,2.75,0
NE008001,1994,3,1.3214285714285714,2.75,0
NE008001,1995,3,2.764705882352941,2.75,0
NE008001,1996,3,3.6153846153846154,2.75,0
NE008001,1997,3,2.846153846153846,8.8,5
NE008001,1998,4,1.2183249821045097,2.75,0
NE008001,1999,4,1.8286014721345953,2.75,0
NE008001,2000,4,1.722265321955004,2.75,0
NE008001,2001,4,1.2139800285306706,2.75,0
NE008001,2002,4,1.7574532592218293,44.0,5
NE008001,2003,4,2.179197994987469,2.75,0
NE008001,2004,4,4.23091976516634,2.75,0
NE008001,2005,4,1.122611464968153,2.75,0
NE008001,2006,4,2.324731182795699,2.75,0
NE008001,2007,4,1.9856115107913668,8.8,5
NE008001,2008,4,1.7070217917675543,2.75,0
NE008001,2009,4,3.3035714285714284,3.3846153846153846,0
NE008001,2010,4,2.0264317180616738,5.5,5
NE008001,2011,4,9.078947368421053,2.75,1
NE008001,2012,4,1.474761255115962,3.142857142857143,0
NE008001,2013,4,3.711587982832618,2.75,0
NE008001,2014,4,1.338506304558681,2.75,0
NE008001,2015,4,1.348300592454007,3.3846153846153846,0
NE008001,2016,4,4.618857901726428,5.5,5
NE008001,2017,4,1.3722627737226276,2.75,0
NE008001,2018,4,1.456382620410913,3.666666666666667,0
NE008001,2019,4,1.885094850948509,6.285714285714286,5
NE008001,2020,4,1.6124246638850255,2.75,0
NE008001,2021,4,2.374061433447099,2.75,0
NE008001,2022,4,4.116788321167883,5.5,5
NE008001,2023,4,2.9805615550755937,5.5,5
NE008001,2024,4,1.1566428814135237,2.75,0
NE008001,2025,4,1.8523489932885908,2.75,0
NE008001,2026,4,2.578397212543554,2.75,0
NE002005,1991,3,2.9375,14.666666666666668,5
NE002005,1992,3,1.8800000000000001,1.9130434782608696,0
NE002005,1993,3,3.083333333333333,2.75,0
NE002005,1994,3,1.2333333333333332,1.1891891891891893,0
NE002005,1995,3,1.5666666666666667,11.0,5
NE002005,1996,3,4.7,4.0,0
NE002005,1997,3,2.611111111111111,4.888888888888888,0
NE002005,1998,4,2.1743388834476005,1.4666666666666668,0
NE002005,1999,4,1.1373446697187704,1.2571428571428571,0
NE002005,2000,4,1.8459869848156183,3.3846153846153846,0
NE002005,2001,4,3.5165289256198347,5.5,5
NE002005,2002,4,3.012211668928087,2.0,0
NE002005,2003,4,1.3516723976242575,1.375,0
NE002005,2004,4,5.5648,2.588235294117647,1
NE002005,2005,4,1.3932806324110674,8.8,5
NE002005,2006,4,7.324675324675325,5.5,3
NE002005,2007,4,1.6716867469879517,4.888888888888888,0
NE002005,2008,4,1.922077922077922,2.3157894736842106,0
NE002005,2009,4,2.578413834227788,3.666666666666667,0
NE002005,2010,4,1.3912,1.517241379310345,0
NE002005,2011,4,3.9261822376009223,1.8333333333333335,0
NE002005,2012,4,1.4083574679354571,2.0,0
NE002005,2013,4,5.4873096446700504,2.0952380952380953,1
NE002005,2014,4,3.3823529411764706,3.666666666666667,0
NE002005,2015,4,4.812286689419795,2.0952380952380953,0
NE002005,2016,4,1.4899328859060401,2.2,0
NE002005,2017,4,1.9451901565995526,2.588235294117647,0
NE002005,2018,4,1.2019774011299436,1.4193548387096773,0
NE002005,2019,4,2.196261682242991,1.6296296296296295,0
NE002005,2020,4,1.474761255115962,1.3333333333333333,0
NE002005,2021,4,1.182108626198083,1.6923076923076923,0
NE002005,2022,4,1.4406229720960415,1.375,0
NE002005,2023,4,2.107878787878788,3.3846153846153846,0
NE002005,2024,4,1.0247495580436063,1.1891891891891893,0
NE002005,2025,4,1.0906240200689872,1.222222222222222,0
NE002005,2026,4,9.910714285714286,4.4,1
NE005010,1991,3,3.1333333333333333,6.285714285714286,5
NE005010,1992,3,1.5333333333333332,2.2,0
NE005010,1993,3,3.6999999999999997,6.285714285714286,5
NE005010,1994,3,2.35,1.1282051282051282,0
NE005010,1995,3,11.75,8.8,4
NE005010,1996,3,6.714285714285714,4.0,1
NE005010,1997,3,4.111111111111111,7.333333333333334,5
NE005010,1998,4,1.0797665369649805,1.2941176470588236,0
NE005010,1999,4,1.5007982969664715,1.1282051282051282,0
NE005010,2000,4,2.2650602409638556,2.9333333333333336,0
NE005010,2001,4,1.658559847401049,2.2,0
NE005010,2002,4,1.7738405419489314,5.5,5
NE005010,2003,4,1.9642238892094634,1.7599999999999998,0
NE005010,2004,4,4.141791044776119,5.5,5
NE005010,2005,4,1.3152985074626866,3.142857142857143,0
NE005010,2006,4,9.581267217630854,4.4,1
NE005010,2007,4,1.6605222734254992,2.0,0
NE005010,2008,4,1.3479052823315119,1.517241379310345,0
NE005010,2009,4,2.2401614530776994,3.142857142857143,0
NE005010,2010,4,1.2638081395348837,1.8333333333333335,0
NE005010,2011,4,1.9418140330861378,2.588235294117647,0
NE005010,2012,4,1.302540415704388,2.3157894736842106,0
NE005010,2013,4,6.017301038062283,1.8333333333333335,1
NE005010,2014,4,3.445344129554656,1.517241379310345,0
NE005010,2015,4,1.3128326434062683,1.7599999999999998,0
NE005010,2016,4,1.577386468952734,3.666666666666667,0
NE005010,2017,4,1.293062200956938,2.0,0
NE005010,2018,4,1.3984720546843588,1.4666666666666668,0
NE005010,2019,4,2.0404411764705883,2.0952380952380953,0
NE005010,2020,4,2.3062330623306235,1.2571428571428571,0
NE005010,2021,4,1.2692967409948541,1.375,0
NE005010,2022,4,3.585406301824212,1.3333333333333333,0
NE005010,2023,4,3.0921052631578947,2.75,0
NE005010,2024,4,1.188247352237786,1.1578947368421053,0
NE005010,2025,4,1.1104725415070242,1.2941176470588236,0
NE005010,2026,4,3.215507411630559,1.6923076923076923,0
NE002001,1991,3,1.6818181818181817,14.666666666666668,5
NE002001,1992,3,1.9473684210526316,1.9130434782608696,0
NE002001,1993,3,3.6999999999999997,2.75,0
NE002001,1994,3,1.1212121212121213,1.1891891891891893,0
NE002001,1995,3,1.342857142857143,11.0,5
NE002001,1996,3,3.6153846153846154,4.0,0
NE002001,1997,3,1.8800000000000001,4.888888888888888,0
NE002001,1998,4,1.9254119687771032,1.4666666666666668,0
NE002001,1999,4,1.2233556102708407,1.2571428571428571,0
NE002001,2000,4,2.7810650887573964,3.3846153846153846,0
NE002001,2001,4,3.104091888011486,5.5,5
NE002001,2002,4,7.014925373134328,2.0,1
NE002001,2003,4,1.3428007889546352,1.375,0
NE002001,2004,4,6.201117318435753,2.588235294117647,1
NE002001,2005,4,1.6721153846153844,8.8,5
NE002001,2006,4,13.536585365853659,5.5,4
NE002001,2007,4,1.3423388653029718,4.888888888888888,0
NE002001,2008,4,2.518345952242283,2.3157894736842106,0
NE002001,2009,4,3.294392523364486,3.666666666666667,0
NE002001,2010,4,1.3951062976333737,1.517241379310345,0
NE002001,2011,4,3.6960680127523915,1.8333333333333335,0
NE002001,2012,4,1.2164383561643834,2.0,0
NE002001,2013,4,5.417445482866043,2.0952380952380953,1
NE002001,2014,4,3.020408163265306,3.666666666666667,0
NE002001,2015,4,3.365155131264917,2.0952380952380953,0
NE002001,2016,4,1.267783985102421,2.2,0
NE002001,2017,4,2.021505376344086,2.588235294117647,0
NE002001,2018,4,1.1605864302761677,1.4193548387096773,0
NE002001,2019,4,1.5436241610738255,1.6296296296296295,0
NE002001,2020,4,1.4050822122571,1.3333333333333333,0
NE002001,2021,4,1.2794918330308531,1.6923076923076923,0
NE002001,2022,4,1.4919354838709677,1.375,0
NE002001,2023,4,3.728368017524644,3.3846153846153846,0
NE002001,2024,4,1.0365408038976858,1.1891891891891893,0
NE002001,2025,4,2.1469135802469137,1.222222222222222,0
NE002001,2026,4,5.437699680511182,4.4,1
NE002002,1991,3,1.608695652173913,14.666666666666668,5
NE002002,1992,3,1.8800000000000001,1.9130434782608696,0
NE002002,1993,3,4.111111111111111,2.75,0
NE002002,1994,3,1.15625,1.1891891891891893,0
NE002002,1995,3,1.8499999999999999,11.0,5
NE002002,1996,3,3.0666666666666664,4.0,0
NE002002,1997,3,1.761904761904762,4.888888888888888,0
NE002002,1998,4,2.2289156626506026,1.4666666666666668,0
NE002002,1999,4,1.1299545159194282,1.2571428571428571,0
NE002002,2000,4,3.0501792114695343,3.3846153846153846,0
NE002002,2001,4,3.041095890410959,5.5,5
NE002002,2002,4,3.5071090047393367,2.0,0
NE002002,2003,4,1.4365448504983387,1.375,0
NE002002,2004,4,7.040485829959514,2.588235294117647,1
NE002002,2005,4,1.531264057579847,8.8,5
NE002002,2006,4,9.455555555555556,5.5,3
NE002002,2007,4,1.3049514113836185,4.888888888888888,0
NE002002,2008,4,1.977137631458619,2.3157894736842106,0
NE002002,2009,4,2.673998428908091,3.666666666666667,0
NE002002,2010,4,1.3237924865831843,1.517241379310345,0
NE002002,2011,4,6.082191780821918,1.8333333333333335,1
NE002002,2012,4,1.4672835426305353,2.0,0
NE002002,2013,4,2.2746893394375407,2.0952380952380953,0
NE002002,2014,4,5.857519788918205,3.666666666666667,1
NE002002,2015,4,3.7903225806451615,2.0952380952380953,0
NE002002,2016,4,1.4755093194625055,2.2,0
NE002002,2017,4,1.5326086956521738,2.588235294117647,0
NE002002,2018,4,1.2811441475348138,1.4193548387096773,0
NE002002,2019,4,1.5131578947368423,1.6296296296296295,0
NE002002,2020,4,1.8174052322477308,1.3333333333333333,0
NE002002,2021,4,1.1592689295039165,1.6923076923076923,0
NE002002,2022,4,1.2801484230055657,1.375,0
NE002002,2023,4,5.138888888888888,3.3846153846153846,1
NE002002,2024,4,1.051266213712168,1.1891891891891893,0
NE002002,2025,4,1.8058151609553477,1.222222222222222,0
NE002002,2026,4,8.014440433212997,4.4,1
NE002003,1991,3,1.3214285714285714,14.666666666666668,5
NE002003,1992,3,2.846153846153846,1.9130434782608696,0
NE002003,1993,3,11.75,2.75,2
NE002003,1994,3,1.0571428571428572,1.1891891891891893,0
NE002003,1995,3,1.608695652173913,11.0,5
NE002003,1996,3,5.875,4.0,1
NE002003,1997,3,3.1333333333333333,4.888888888888888,0
NE002003,1998,4,1.8774966711051932,1.4666666666666668,0
NE002003,1999,4,1.5801908223534755,1.2571428571428571,0
NE002003,2000,4,3.558847736625515,3.3846153846153846,0
NE002003,2001,4,3.3210445468509984,5.5,5
NE002003,2002,4,2.458587619877943,2.0,0
NE002003,2003,4,1.3058823529411765,1.375,0
NE002003,2004,4,3.681462140992167,2.588235294117647,0
NE002003,2005,4,1.4524689284514611,8.8,5
NE002003,2006,4,5.951048951048951,5.5,3
NE002003,2007,4,1.6326139088729017,4.888888888888888,0
NE002003,2008,4,2.132832080200501,2.3157894736842106,0
NE002003,2009,4,4.733475479744136,3.666666666666667,0
NE002003,2010,4,1.1761920865742308,1.517241379310345,0
NE002003,2011,4,3.6879739978331525,1.8333333333333335,0
NE002003,2012,4,1.3927227101631117,2.0,0
NE002003,2013,4,2.929936305732484,2.0952380952380953,0
NE002003,2014,4,7.337552742616034,3.666666666666667,1
NE002003,2015,4,2.971548998946259,2.0952380952380953,0
NE002003,2016,4,1.2190676480897302,2.2,0
NE002003,2017,4,2.3209876543209877,2.588235294117647,0
NE002003,2018,4,1.419753086419753,1.4193548387096773,0
NE002003,2019,4,1.1519198664440735,1.6296296296296295,0
NE002003,2020,4,2.005892751915144,1.3333333333333333,0
NE002003,2021,4,1.1273905996758509,1.6923076923076923,0
NE002003,2022,4,1.3649851632047478,1.375,0
NE002003,2023,4,3.2267441860465116,3.3846153846153846,0
NE002003,2024,4,1.0577644411102776,1.1891891891891893,0
NE002003,2025,4,1.4538310412573674,1.222222222222222,0
NE002003,2026,4,3.338345864661654,4.4,0
NE002004,1991,3,1.608695652173913,14.666666666666668,5
NE002004,1992,3,2.35,1.9130434782608696,0
