level,pcode,year,spi
1,NE007,2021,0.366327164466086
1,NE007,2020,-0.09411412170487443
1,NE007,2019,-0.386412810144168
1,NE007,2018,0.8298417065711536
1,NE007,2017,0.37686104096479073
1,NE007,2016,0.8917772727529764
1,NE007,2015,-0.9360100307150246
1,NE007,2014,-0.651583269902948
1,NE007,2013,-0.6476172883028658
1,NE007,2012,0.8100099266040244
1,NE007,2011,-0.17205640482727177
1,NE007,2010,1.4245601858604415
1,NE007,2009,-1.012869537119501
1,NE007,2008,0.1299475446688044
1,NE007,2007,0.3308436171481582
1,NE007,2006,-1.9562237824172912
1,NE007,2005,1.0716681427528472
1,NE007,2004,-0.5705375273444195
1,NE007,2003,1.5008189954659739
1,NE007,2002,0.08859743615779543
1,NE007,2001,0.1538441709636556
1,NE007,2000,-0.014373409159732462
1,NE007,1999,-0.023412206014374208
1,NE007,1998,-0.13356603814055248
1,NE007,1997,-0.5759206395926121
1,NE007,1996,-1.1786618150652273
1,NE007,1995,-0.18369077197885197
1,NE007,1994,0.3429436672586413
1,NE007,1993,-0.7652342290616768
1,NE007,1992,-0.41691123783873596
1,NE007,1991,-0.07279221118012925
1,NE008,2026,0.4522283780291477
1,NE008,2025,0.5051851821808506
1,NE008,2024,0.9724705109034703
1,NE008,2023,-1.6662619149618438
1,NE008,2022,-3.09709902211993
1,NE008,2021,-0.16652077720062702
1,NE008,2020,0.516363386188697
1,NE008,2019,-0.06241102669169114
1,NE008,2018,-1.6056455317588458
1,NE008,2017,1.8569901160844406
1,NE008,2016,-1.0609152529794101
1,NE008,2015,0.2539920137070526
1,NE008,2014,0.7413441684696267
1,NE008,2013,-1.2264819018805937
1,NE008,2012,-0.4755453135043339
1,NE008,2011,-0.7518997609050452
1,NE008,2010,-0.3016110929756019
1,NE008,2009,-0.27036083503868164
1,NE008,2008,0.7941690048904296
1,NE008,2007,-0.3513961285420224
1,NE008,2006,-0.45661807936727816
1,NE008,2005,1.624327690981403
1,NE008,2004,-0.6947258789405103
1,NE008,2003,-0.03443903388566839
1,NE008,2002,0.4372109193783795
1,NE008,2001,1.3852226901059037
1,NE008,2000,0.19477084402773376
1,NE008,1999,0.08217206442272758
1,NE008,1998,1.6489259614197964
1,NE008,1997,-0.3198750366002383
1,NE008,1996,-0.2014515580146979
1,NE008,1995,-0.35157035860036584
1,NE008,1994,0.5768451729694409
1,NE008,1993,0.18674166934103717
1,NE008,1992,1.4604827183038436
1,NE008,1991,-0.7564263634561572
1,NE001,2026,-0.5762996055934398
1,NE001,2025,0.9402659929180013
1,NE001,2024,0.8802779116891668
1,NE001,2023,-0.564710989956858
1,NE001,2022,-0.7919089378844069
1,NE001,2021,-0.22298704222767668
1,NE001,2020,-0.770385885586497
1,NE001,2019,0.08808047492237542
1,NE001,2018,0.3918983457162959
1,NE001,2017,0.4905032635200576
1,NE001,2016,1.5321650182079636
1,NE001,2015,-0.44728730423336527
1,NE001,2014,-0.46037009357198355
1,NE001,2013,-0.686439161424652
1,NE001,2012,0.9065754861142858
1,NE001,2011,0.3181543601082012
1,NE001,2010,1.9006393349491075
1,NE001,2009,-0.8724514189174508
1,NE001,2008,0.8291177627073847
1,NE001,2007,0.34731336601584967
1,NE001,2006,-1.7630863690640595
1,NE001,2005,0.8989216420248475
1,NE001,2004,-0.43023554020335525
1,NE001,2003,1.1846361125361717
1,NE001,2002,-0.05021296703816807
1,NE001,2001,0.1448695549677175
1,NE001,2000,-0.07436226019318616
1,NE001,1999,0.20779221283827148
1,NE001,1998,0.6825689802231382
1,NE001,1997,-0.5329232784517095
1,NE001,1996,-1.1700736606731206
1,NE001,1995,-0.9240459409039482
1,NE001,1994,-0.1094233952768652
1,NE001,1993,-1.1657900453643495
1,NE001,1992,0.1254841035428276
1,NE001,1991,-0.06864890709636974
1,NE005,2026,0.15351309239143704
1,NE005,2025,-0.18218685182764086
1,NE005,2024,0.8782025172862755
1,NE005,2023,0.10906325316348839
1,NE005,2022,-1.1632918639880716
1,NE005,2021,-0.11893005754982193
1,NE005,2020,0.1424915289452017
1,NE005,2019,-0.8135526703322286
1,NE005,2018,-0.5940473840858415
1,NE005,2017,1.3025175802767124
1,NE005,2016,0.8591759218210573
1,NE005,2015,0.10408053707228364
1,NE005,2014,-0.23225360305905565
1,NE005,2013,-0.9802472488715493
1,NE005,2012,1.0154744554299455
1,NE005,2011,-0.0358444336264007
1,NE005,2010,0.8322581674159663
1,NE005,2009,-0.1332076323072894
1,NE005,2008,0.4126645868013491
1,NE005,2007,-0.28856782734459685
1,NE005,2006,-0.4403387044501179
1,NE005,2005,1.2678318670454474
1,NE005,2004,-1.1852945037849607
1,NE005,2003,0.9355803508267002
1,NE005,2002,0.18492053877916867
1,NE005,2001,0.3390039896032961
1,NE005,2000,0.21245980515021962
1,NE005,1999,-0.3063178125962548
1,NE005,1998,1.1985360353453491
1,NE005,1997,-0.6486414166369849
1,NE005,1996,-0.5613639517124777
1,NE005,1995,-1.4899048256189549
1,NE005,1994,0.7117348661440371
1,NE005,1993,-1.2464989631665462
1,NE005,1992,0.014010613202127835
1,NE005,1991,-0.20088900145710048
1,NE002,2026,-0.8011538339876955
1,NE002,2025,0.8629595163380167
1,NE002,2024,1.6102943566208334
1,NE002,2023,-0.18716781078128264
1,NE002,2022,0.13934109041351808
1,NE002,2021,1.1481105731619266
1,NE002,2020,0.1350066219038744
1,NE002,2019,-0.1770543934221669
1,NE002,2018,0.9470309610480283
1,NE002,2017,-0.17753321526729338
1,NE002,2016,0.5064975196721588
1,NE002,2015,-1.9197591701010774
1,NE002,2014,-0.5675440725834179
1,NE002,2013,-0.8841078567469465
1,NE002,2012,0.6022694736694678
1,NE002,2011,-0.5336844439308223
1,NE002,2010,0.8045788017807419
1,NE002,2009,-0.640766024605155
1,NE002,2008,0.15374479678441985
1,NE002,2007,0.5860559806613163
1,NE002,2006,-1.4600606947354742
1,NE002,2005,0.6357764312999423
1,NE002,2004,-0.7879138319922462
1,NE002,2003,1.5561161826383492
1,NE002,2002,-0.5090717997847037
1,NE002,2001,-0.32992079949723463
1,NE002,2000,0.017808136580466732
1,NE002,1999,0.9679771841249476
1,NE002,1998,-0.27586701075034814
1,NE002,1997,-0.4600120789011957
1,NE002,1996,-0.7512234539639883
1,NE002,1995,0.08666189510858961
1,NE002,1994,0.9738659432836962
1,NE002,1993,-0.5556397444306288
1,NE002,1992,-0.061699250702724494
1,NE002,1991,-0.47768083922845533
2,NE001005,2026,-0.47499831299524853
2,NE001005,2025,0.16799733107891976
2,NE001005,2024,0.6613101431607243
2,NE001005,2023,-0.5106039572289727
2,NE001005,2022,-1.1662943654226077
2,NE001005,2021,-0.00030370637482315336
2,NE001005,2020,-0.6047025240571697
2,NE001005,2019,0.30116369654477215
2,NE001005,2018,0.012854992676841552
2,NE001005,2017,0.7562998434159156
2,NE001005,2016,1.7601704581504185
2,NE001005,2015,-0.455251771292925
2,NE001005,2014,-0.6262573722732614
2,NE001005,2013,-0.5981757569795039
2,NE001005,2012,0.9953006249703301
2,NE001005,2011,0.32808630740291245
2,NE001005,2010,1.8157524869673705
2,NE001005,2009,-0.5237467834972116
2,NE001005,2008,0.969099098170839
2,NE001005,2007,-0.14821875398349427
2,NE001005,2006,-1.2582934392527578
2,NE001005,2005,1.0834787237626027
2,NE001005,2004,-0.7671829639424569
2,NE001005,2003,0.9397826876866823
2,NE001005,2002,-0.3443441495807262
2,NE001005,2001,0.6083099678774515
2,NE001005,2000,-0.26214808834755843
2,NE001005,1999,0.4873177314649065
2,NE001005,1998,1.451809549812772
2,NE001005,1997,-0.8986502553265062
2,NE001005,1996,-1.0236646484829768
2,NE001005,1995,-1.112652495230333
2,NE001005,1994,-0.17997987083583178
2,NE001005,1993,-1.1285178222102032
2,NE001005,1992,0.2548646967140174
2,NE001005,1991,-0.3619132959001556
2,NE008001,2026,0.4522283780291477
2,NE008001,2025,0.5051851821808506
2,NE008001,2024,0.9724705109034703
2,NE008001,2023,-1.6662619149618438
2,NE008001,2022,-3.09709902211993
2,NE008001,2021,-0.16652077720062702
2,NE008001,2020,0.516363386188697
2,NE008001,2019,-0.06241102669169114
2,NE008001,2018,-1.6056455317588458
2,NE008001,2017,1.8569901160844406
2,NE008001,2016,-1.0609152529794101
2,NE008001,2015,0.2539920137070526
2,NE008001,2014,0.7413441684696267
2,NE008001,2013,-1.2264819018805937
2,NE008001,2012,-0.4755453135043339
2,NE008001,2011,-0.7518997609050452
2,NE008001,2010,-0.3016110929756019
2,NE008001,2009,-0.27036083503868164
2,NE008001,2008,0.7941690048904296
2,NE008001,2007,-0.3513961285420224
2,NE008001,2006,-0.45661807936727816
2,NE008001,2005,1.624327690981403
2,NE008001,2004,-0.6947258789405103
2,NE008001,2003,-0.03443903388566839
2,NE008001,2002,0.4372109193783795
2,NE008001,2001,1.3852226901059037
2,NE008001,2000,0.19477084402773376
2,NE008001,1999,0.08217206442272758
2,NE008001,1998,1.6489259614197964
2,NE008001,1997,-0.3198750366002383
2,NE008001,1996,-0.2014515580146979
2,NE008001,1995,-0.35157035860036584
2,NE008001,1994,0.5768451729694409
2,NE008001,1993,0.18674166934103717
2,NE008001,1992,1.4604827183038436
2,NE008001,1991,-0.7564263634561572
2,NE004003,2026,0.8225065973339676
2,NE004003,2025,0.43897729228671745
2,NE004003,2024,1.6027893010588798
2,NE004003,2023,0.562627019224325
2,NE004003,2022,-0.6947281374990963
2,NE004003,2021,0.6346299079323765
2,NE004003,2020,0.45494302299826417
2,NE004003,2019,-0.9580264510258292
2,NE004003,2018,0.1364626758826219
2,NE004003,2017,0.9151282960793387
2,NE004003,2016,0.9821826430500511
2,NE004003,2015,-0.34360849023989803
2,NE004003,2014,0.06809029830482578
2,NE004003,2013,-0.7762212390684269
2,NE004003,2012,1.1459844568525843
2,NE004003,2011,-0.19470113265140251
2,NE004003,2010,0.764895447451815
2,NE004003,2009,-1.0799381061154523
2,NE004003,2008,0.07332353632221343
2,NE004003,2007,-0.3950243763224279
2,NE004003,2006,-1.2013990763534736
2,NE004003,2005,0.9673114058292767
2,NE004003,2004,-1.6474302761522206
2,NE004003,2003,0.48317719526057124
2,NE004003,2002,-0.4475440279207688
2,NE004003,2001,1.4724881271626755
2,NE004003,2000,0.43478273814469226
2,NE004003,1999,0.22492605986395284
2,NE004003,1998,0.521543608158438
2,NE004003,1997,-0.30827003862690755
2,NE004003,1996,-0.41492656945191525
2,NE004003,1995,-1.0950635373116822
2,NE004003,1994,-0.4742378135800261
2,NE004003,1993,-2.642646058821098
2,NE004003,1992,-0.16937680538113367
2,NE004003,1991,0.028165998373804273
2,NE003004,2026,0.11701029791442695
2,NE003004,2025,-0.4957768942621959
2,NE003004,2024,1.0939268240437967
2,NE003004,2023,-1.5151831961730826
2,NE003004,2022,-2.5052878948512887
2,NE003004,2021,-0.1771887300851467
2,NE003004,2020,0.3825879927743097
2,NE003004,2019,0.3959818047882726
2,NE003004,2018,0.09534034228664014
2,NE003004,2017,0.4989188016689808
2,NE003004,2016,-0.8765155209102578
2,NE003004,2015,-0.5163785693521175
2,NE003004,2014,0.14133283289745233
2,NE003004,2013,-0.21270744603511169
2,NE003004,2012,-0.19476692815960167
2,NE003004,2011,-1.0429219895216268
2,NE003004,2010,0.46656671511478204
2,NE003004,2009,0.10692383986426639
2,NE003004,2008,0.7367032570405843
2,NE003004,2007,0.03360453283883183
2,NE003004,2006,-1.4806210678821441e-05
2,NE003004,2005,1.3235595210742457
2,NE003004,2004,-0.31685162984429743
2,NE003004,2003,0.6381110103444869
2,NE003004,2002,0.7734784090936119
2,NE003004,2001,1.1445082343715942
2,NE003004,2000,1.0123257921344153
2,NE003004,1999,-0.9267504043426066
2,NE003004,1998,0.2528798148932591
2,NE003004,1997,0.2842691402701285
2,NE003004,1996,-1.0634227055213747
2,NE003004,1995,-1.273444109952277
2,NE003004,1994,1.2640967197436135
2,NE003004,1993,0.12094270575169808
2,NE003004,1992,-0.09980787608671009
2,NE003004,1991,0.3088098516713725
2,NE003002,2026,-1.3196305958865497
2,NE003002,2025,-0.337547543308363
2,NE003002,2024,1.140922984711408
2,NE003002,2023,-2.1387971376689303
2,NE003002,2022,-2.213552339720631
2,NE003002,2021,-0.9801736428409797
2,NE003002,2020,-0.03346077535972718
2,NE003002,2019,0.67163714002711
2,NE003002,2018,0.8981073253351394
2,NE003002,2017,-0.3858028859432916
2,NE003002,2016,-0.6930079860795085
2,NE003002,2015,-0.7431936144629293
2,NE003002,2014,0.09947985941594953
2,NE003002,2013,-0.32980590533853177
2,NE003002,2012,0.1368057746970994
2,NE003002,2011,-1.3367191537659222
2,NE003002,2010,0.667954421154817
2,NE003002,2009,0.31270820851208986
2,NE003002,2008,0.20365792089065538
2,NE003002,2007,-0.13762754574535416
2,NE003002,2006,-0.7017364586301201
2,NE003002,2005,1.574323802091564
2,NE003002,2004,0.033586243279573234
2,NE003002,2003,0.8987872925755777
2,NE003002,2002,1.001281106146787
2,NE003002,2001,0.351083927883419
2,NE003002,2000,0.8724248769491376
2,NE003002,1999,-0.6222797258176596
2,NE003002,1998,1.0495377585860755
2,NE003002,1997,-0.22496607267424257
2,NE003002,1996,0.01841825746710545
2,NE003002,1995,-0.5560656307911653
2,NE003002,1994,1.2800028264262087
2,NE003002,1993,0.6468544253635778
2,NE003002,1992,0.5814796595936107
2,NE003002,1991,0.163215557346414
2,NE007004,2026,0.011336067899856946
2,NE007004,2025,-0.0808679260206393
2,NE007004,2024,1.3228362131313038
2,NE007004,2023,0.24500661201195395
2,NE007004,2022,-0.22448279630170145
2,NE007004,2021,1.0710115118288577
2,NE007004,2020,0.3537289724358061
2,NE007004,2019,0.09820556459369394
2,NE007004,2018,0.7727173344423434
2,NE007004,2017,0.15297896145363515
2,NE007004,2016,1.2838386506866228
2,NE007004,2015,-1.3919045479657735
2,NE007004,2014,-0.8385733787622945
2,NE007004,2013,-0.517105584085378
2,NE007004,2012,0.5318614822359391
2,NE007004,2011,-0.12735562990379543
2,NE007004,2010,1.6592695041051586
2,NE007004,2009,-1.1536982696323892
2,NE007004,2008,-0.4935152840479848
2,NE007004,2007,-0.2843614142743416
2,NE007004,2006,-1.9150582840597834
2,NE007004,2005,1.1894837385173325
2,NE007004,2004,-0.27040583234580656
2,NE007004,2003,1.8872734169615801
2,NE007004,2002,-0.18448012888267118
2,NE007004,2001,-0.14796778360146107
2,NE007004,2000,-0.621352447498161
2,NE007004,1999,-0.5863989034510318
2,NE007004,1998,-0.4028124772047984
2,NE007004,1997,-0.5917307583216038
2,NE007004,1996,-1.0133884241467288
2,NE007004,1995,0.08889635376964511
2,NE007004,1994,0.7133555111603984
2,NE007004,1993,-0.6341266926307723
2,NE007004,1992,-0.18750791100780242
2,NE007004,1991,0.42602935697339117
2,NE007009,2026,-0.3362678884162895
2,NE007009,2025,0.8805513774410151
2,NE007009,2024,1.7842627268790954
2,NE007009,2023,0.09070822604157061
2,NE007009,2022,-0.3371262192411714
2,NE007009,2021,0.33504091790448415
2,NE007009,2020,-0.35650228888452795
2,NE007009,2019,-0.4426483624236106
2,NE007009,2018,0.812898717095804
2,NE007009,2017,0.4912561564109624
2,NE007009,2016,0.9631069159478756
2,NE007009,2015,0.026531366211048787
2,NE007009,2014,-0.12259551485436997
2,NE007009,2013,-0.8864128206967165
2,NE007009,2012,0.9039722932028426
2,NE007009,2011,0.012187947306922254
2,NE007009,2010,1.462921313139979
2,NE007009,2009,-1.3884478656013222
2,NE007009,2008,0.5588440252031396
2,NE007009,2007,-0.10681801989363983
2,NE007009,2006,-2.7106619119506736
2,NE007009,2005,0.7858228566326287
2,NE007009,2004,-0.8337289624749789
2,NE007009,2003,1.3921303499149773
2,NE007009,2002,0.019349722304163684
2,NE007009,2001,0.6043635986572029
2,NE007009,2000,0.17490360725645263
2,NE007009,1999,0.019968608673066983
2,NE007009,1998,-0.011848007953330684
2,NE007009,1997,-0.8041962035989518
2,NE007009,1996,-0.9308348205617664
2,NE007009,1995,-0.6633380532916585
2,NE007009,1994,-0.4747850902525897
2,NE007009,1993,-0.9465849375091333
2,NE007009,1992,-0.3876204248899383
2,NE007009,1991,0.36465180059363206
2,NE003001,2026,0.759036848914032
2,NE003001,2025,-0.6327885403382527
2,NE003001,2024,1.451207198025517
2,NE003001,2023,-1.9348524341809088
2,NE003001,2022,-2.235445328647603
2,NE003001,2021,0.47531413153291907
2,NE003001,2020,0.21882938758221251
2,NE003001,2019,0.8971042645807261
2,NE003001,2018,-0.5628686497979727
2,NE003001,2017,0.44085542623342533
2,NE003001,2016,-1.097325281591927
2,NE003001,2015,-0.9460543285796602
2,NE003001,2014,0.3648962450280283
2,NE003001,2013,-0.012763793047827411
2,NE003001,2012,0.41257961243960173
2,NE003001,2011,-0.9248030597534287
2,NE003001,2010,0.08873342792105235
2,NE003001,2009,0.42520689551938085
2,NE003001,2008,0.457946764971844
2,NE003001,2007,0.07006645452242555
2,NE003001,2006,0.026615941618315906
2,NE003001,2005,1.5496358364757263
2,NE003001,2004,0.18911854552909765
2,NE003001,2003,0.1308007734145143
2,NE003001,2002,0.45750933120043424
2,NE003001,2001,1.4436985187057099
2,NE003001,2000,1.2864867651744112
2,NE003001,1999,-0.46853424517976133
2,NE003001,1998,-0.0006616660780155546
2,NE003001,1997,-0.031516309533724175
2,NE003001,1996,-1.5904858656926704
2,NE003001,1995,-0.7588048494090966
2,NE003001,1994,0.7414404877984955
2,NE003001,1993,-0.08398504314144771
2,NE003001,1992,-0.8988593032421038
2,NE003001,1991,0.2189341200293885
2,NE004008,2026,1.5480667085582993
2,NE004008,2025,0.5152979007442633
2,NE004008,2024,1.758662134953607
2,NE004008,2023,0.5363904273152773
2,NE004008,2022,-0.009489429850576117
2,NE004008,2021,0.8337190358649301
2,NE004008,2020,0.33674755493531794
2,NE004008,2019,-1.7955585603974173
2,NE004008,2018,0.21741105521581386
2,NE004008,2017,0.42717334434755044
2,NE004008,2016,1.0229438454975033
2,NE004008,2015,-0.23422076303023776
2,NE004008,2014,0.08815587077223826
2,NE004008,2013,-0.2628532959254915
2,NE004008,2012,0.7719772487140703
2,NE004008,2011,-0.45505136943070795
2,NE004008,2010,0.14425366145182733
2,NE004008,2009,-1.2634330438024637
2,NE004008,2008,-0.6605651833685353
2,NE004008,2007,-0.6946448406341138
2,NE004008,2006,-1.8026797678156161
2,NE004008,2005,0.6301208356083616
2,NE004008,2004,-1.1748685233772729
2,NE004008,2003,0.8260468231162144
2,NE004008,2002,-0.14784194139306212
2,NE004008,2001,1.925570346338876
2,NE004008,2000,0.29774669493530875
2,NE004008,1999,0.17526892187563753
2,NE004008,1998,-0.235807787401236
2,NE004008,1997,0.43411446460605896
2,NE004008,1996,-1.0153909141375916
2,NE004008,1995,-0.1215636690420498
2,NE004008,1994,-0.6926169603825835
2,NE004008,1993,-1.4082571660973084
2,NE004008,1992,-0.7630889023310039
2,NE004008,1991,0.34852419108110166
2,NE003007,2026,0.06169799158915992
2,NE003007,2025,-0.23782435869685672
2,NE003007,2024,1.0931822231917936
2,NE003007,2023,-1.6194183369786277
2,NE003007,2022,-2.607144541764249
2,NE003007,2021,-0.5665588617776371
2,NE003007,2020,0.8554181496176284
2,NE003007,2019,-0.3894156796410449
2,NE003007,2018,-0.9859362228669838
2,NE003007,2017,-0.4411270669798418
2,NE003007,2016,-0.3350387757463521
2,NE003007,2015,-0.04974975470958105
2,NE003007,2014,0.29173006356846704
2,NE003007,2013,0.1480942992483656
2,NE003007,2012,-0.9069404913864438
2,NE003007,2011,-0.1590513470100411
2,NE003007,2010,0.7459406306180667
2,NE003007,2009,-0.040464530680358726
2,NE003007,2008,0.6858165770077324
2,NE003007,2007,-0.33727076881581164
2,NE003007,2006,0.2830607198623292
2,NE003007,2005,1.19567973836676
2,NE003007,2004,-1.206511574392484
2,NE003007,2003,0.9385051646790823
2,NE003007,2002,0.24507260279869153
2,NE003007,2001,1.6867938054524785
2,NE003007,2000,1.5691693402406246
2,NE003007,1999,-0.9745696834122619
2,NE003007,1998,-0.15208257356314053
2,NE003007,1997,1.1650800531583816
2,NE003007,1996,-0.6120632063318201
2,NE003007,1995,-0.34302719786230096
2,NE003007,1994,1.333610365336567
2,NE003007,1993,-0.49334487029887486
2,NE003007,1992,0.057750852249225965
2,NE003007,1991,0.03521013478667732
2,NE002003,2026,-0.3377746946569476
2,NE002003,2025,0.30158014154876583
2,NE002003,2024,0.5714072526654206
2,NE002003,2023,-0.24627955069809673
2,NE002003,2022,-0.5153903050129128
2,NE002003,2021,1.227696303045895
2,NE002003,2020,-0.10551889913177004
2,NE002003,2019,1.4706914459134632
2,NE002003,2018,1.7665430330603251
2,NE002003,2017,-0.5011050782019536
2,NE002003,2016,0.9006459091226195
2,NE002003,2015,-1.9220376094037426
2,NE002003,2014,-1.4219143332353752
2,NE002003,2013,-0.8051344876400166
2,NE002003,2012,0.49356973462491216
2,NE002003,2011,-0.5925244823748875
2,NE002003,2010,1.453473056380063
2,NE002003,2009,-0.6032283588418188
2,NE002003,2008,-0.3140656394087291
2,NE002003,2007,0.0029235152877837064
2,NE002003,2006,-0.7548496269623053
2,NE002003,2005,0.8318769321656234
2,NE002003,2004,-0.4016374093880742
2,NE002003,2003,1.3084280273890658
2,NE002003,2002,-0.13813382575012723
2,NE002003,2001,-0.3906184608430016
2,NE002003,2000,-0.7832441795575751
2,NE002003,1999,0.24883685227492963
2,NE002003,1998,-0.5230509435676926
2,NE002003,1997,-0.4521465548243046
2,NE002003,1996,-0.0277905597611144
2,NE002003,1995,0.12463657120825566
2,NE002003,1994,1.7385765981455508
2,NE002003,1993,-1.5792453306788092
2,NE002003,1992,-0.4315180282022336
2,NE002003,1991,0.7250683542058767
2,NE005010,2026,-0.12583912924836976
2,NE005010,2025,1.0646552979510449
2,NE005010,2024,0.7186913319344181
2,NE005010,2023,0.4453542727485479
2,NE005010,2022,-1.1587480993294799
2,NE005010,2021,0.4053439191907594
2,NE005010,2020,-0.07898252106345502
2,NE005010,2019,0.06008299073451423
2,NE005010,2018,0.2253813509496603
2,NE005010,2017,1.5450938271526653
2,NE005010,2016,0.42877484116649794
2,NE005010,2015,0.5002697005021397
2,NE005010,2014,-0.9375793816459692
2,NE005010,2013,-0.9777250328526064
2,NE005010,2012,1.986116627441084
2,NE005010,2011,0.05320679828930063
2,NE005010,2010,0.9245756443463901
2,NE005010,2009,-0.031115422470081113
2,NE005010,2008,0.7016410523050055
2,NE005010,2007,-0.3537413351471834
2,NE005010,2006,-1.292810510803658
2,NE005010,2005,1.1238470178142304
2,NE005010,2004,-0.8416016363799615
2,NE005010,2003,0.2416478810325822
2,NE005010,2002,0.18133996929541227
2,NE005010,2001,0.1850477845057336
2,NE005010,2000,-0.18358212373858107
2,NE005010,1999,-0.18290743671995385
2,NE005010,1998,1.465693663726527
2,NE005010,1997,-0.7441652325465324
2,NE005010,1996,-1.4484225273768045
2,NE005010,1995,-2.236486194898634
2,NE005010,1994,-0.15818365504612553
2,NE005010,1993,-0.5348539187127553
2,NE005010,1992,0.20206992880309702
2,NE005010,1991,-1.1720728900348307
2,NE005008,2026,-0.06013205028137102
2,NE005008,2025,-1.3290422080231024
2,NE005008,2024,1.3352101911728644
2,NE005008,2023,-0.5427667091076938
2,NE005008,2022,-2.048663402212337
2,NE005008,2021,-1.1841125830001336
2,NE005008,2020,-0.13136882581978848
2,NE005008,2019,-0.8111647676230203
2,NE005008,2018,-0.368398677728595
2,NE005008,2017,-0.8614162285668006
2,NE005008,2016,2.0754704442476934
2,NE005008,2015,0.8021448123351316
2,NE005008,2014,0.8438794199414618
2,NE005008,2013,-0.20241063912403454
2,NE005008,2012,1.6290310059465019
2,NE005008,2011,-1.0617341132141516
2,NE005008,2010,0.7842541658979533
2,NE005008,2009,-0.7210416578778669
2,NE005008,2008,0.35491277412972666
2,NE005008,2007,-0.8183857399172156
2,NE005008,2006,0.22988280743931003
2,NE005008,2005,1.6930167246696048
2,NE005008,2004,-0.7345014206648031
2,NE005008,2003,0.6453393257678594
2,NE005008,2002,0.595939253207711
2,NE005008,2001,0.13003378153557896
2,NE005008,2000,-0.2707217896448639
2,NE005008,1999,0.29194880499052084
2,NE005008,1998,0.5767173934755543
2,NE005008,1997,-0.18588616729092575
2,NE005008,1996,0.23966135209236328
2,NE005008,1995,-0.15873595382944916
2,NE005008,1994,0.5515740660942764
2,NE005008,1993,-1.1776846964967658
2,NE005008,1992,-0.3202123215973261
2,NE005008,1991,0.3972599460444619
2,NE001001,2026,-0.6180749874565195
2,NE001001,2025,1.1805994557030348
2,NE001001,2024,0.9433919209635737
2,NE001001,2023,-0.5484059947245696
2,NE001001,2022,-0.711552313468231
2,NE001001,2021,-0.2868721833020795
2,NE001001,2020,-0.8640674657621991
2,NE001001,2019,0.04432009567368444
2,NE001001,2018,0.4917354624721947
2,NE001001,2017,0.4335549891130007
2,NE001001,2016,1.470054179640955
2,NE001001,2015,-0.4838944706322874
2,NE001001,2014,-0.3563259224744208
2,NE001001,2013,-0.7174855334171067
2,NE001001,2012,0.891216125194321
2,NE001001,2011,0.3331519121705037
2,NE001001,2010,1.9187694240694644
2,NE001001,2009,-0.9441704353860388
2,NE001001,2008,0.7977556566220895
2,NE001001,2007,0.5103729536492697
2,NE001001,2006,-1.9266062407277142
2,NE001001,2005,0.8635744926982767
2,NE001001,2004,-0.40178915987768343
2,NE001001,2003,1.2977238407784448
2,NE001001,2002,0.054587429688033345
2,NE001001,2001,0.0463510444214764
2,NE001001,2000,-0.02170212602347459
2,NE001001,1999,0.09572960046141724
2,NE001001,1998,0.4592438953181398
2,NE001001,1997,-0.48116808396805155
2,NE001001,1996,-1.1704527852205253
2,NE001001,1995,-0.875747287693454
2,NE001001,1994,-0.08300900457502403
2,NE001001,1993,-1.2103117415056128
2,NE001001,1992,0.05569583491597643
2,NE001001,1991,0.020355111291125456
2,NE003008,2026,0.23438504919381115
2,NE003008,2025,0.8370288487635981
2,NE003008,2024,0.5361780928144281
2,NE003008,2023,-2.138653130759027
2,NE003008,2022,-0.9200872290214854
2,NE003008,2021,0.6908870039253762
2,NE003008,2020,1.232466843279068
2,NE003008,2019,0.32007644290667653
2,NE003008,2018,0.7881345041600422
2,NE003008,2017,-0.19854561812058105
2,NE003008,2016,-0.33436486900189405
2,NE003008,2015,-1.810567735581997
2,NE003008,2014,-0.021130967247715727
2,NE003008,2013,-0.12062719604823918
2,NE003008,2012,-0.3940545329246402
2,NE003008,2011,-1.3616644365208475
2,NE003008,2010,0.1828137827182501
2,NE003008,2009,-0.28146223026145045
2,NE003008,2008,-0.23848971849592815
2,NE003008,2007,-0.33051382381100625
2,NE003008,2006,-0.43712003696625945
2,NE003008,2005,2.4307699026525973
2,NE003008,2004,-0.6138213249961477
2,NE003008,2003,0.8298313417354604
2,NE003008,2002,0.5104718041446132
2,NE003008,2001,0.5137520622944148
2,NE003008,2000,0.9516535062061523
2,NE003008,1999,-0.8332246182559124
2,NE003008,1998,-0.038973669606489736
2,NE003008,1997,0.52928264901795
2,NE003008,1996,-0.3639835026554176
2,NE003008,1995,-0.8523388677885398
2,NE003008,1994,0.6582327915385344
2,NE003008,1993,-0.4304382460396806
2,NE003008,1992,0.32616620047176237
2,NE003008,1991,0.2422765896180763
2,NE006010,2026,0.4697031477315629
2,NE006010,2025,-0.9113893886427805
2,NE006010,2024,1.2470767501827675
2,NE006010,2023,-1.822769785741341
2,NE006010,2022,-2.020389911618973
2,NE006010,2021,-0.07526461596282104
2,NE006010,2020,0.9571176906761817
2,NE006010,2019,0.9833494988545132
2,NE006010,2018,-0.5718367431708673
2,NE006010,2017,1.6850513853865217
2,NE006010,2016,0.15959558052715306
2,NE006010,2015,-0.6025072354271118
2,NE006010,2014,0.21045595844419354
2,NE006010,2013,-0.3023673272819897
