pcode,year,junjul_mm,n_months
NE005008,2004,75.9480245,2
NE005008,2005,122.76239799999999,2
NE005008,2006,66.0036366,2
NE005008,2007,93.84901920000001,2
NE005008,2008,85.1659134,2
NE005008,2009,51.5719067,2
NE005008,2010,136.489182,2
NE005008,2011,75.31730400000001,2
NE005008,2012,90.5784458,2
NE005008,2013,65.3931617,2
NE005008,2014,81.0648345,2
NE005008,2015,85.52952850000001,2
NE005008,2016,142.7451573,2
NE005008,2017,131.58100380000002,2
NE005008,2018,103.0128545,2
NE005008,2019,106.15361469999999,2
NE005008,2020,122.66069990000001,2
NE005008,2021,92.0157308,2
NE005008,2022,139.207961,2
NE005008,2023,43.36795474,2
NE005008,2024,93.68449939999999,2
NE005008,2025,76.42616249999999,2
NE005008,2026,30.76196314,2
NE005009,1981,118.473927,2
NE005009,1982,53.9986269,2
NE005009,1983,66.5422944,2
NE005009,1984,42.725418399999995,2
NE005009,1985,57.4934103,2
NE005009,1986,77.2812973,2
NE005009,1987,44.92590285,2
NE005009,1988,74.23598700000001,2
NE005009,1989,49.4616377,2
NE005009,1990,69.7515967,2
NE005009,1991,57.7213233,2
NE005009,1992,52.8640642,2
NE005009,1993,57.312495,2
NE005009,1994,55.3987754,2
NE005009,1995,55.7181608,2
NE005009,1996,57.637623399999995,2
NE005009,1997,42.14541345000001,2
NE005009,1998,61.3875199,2
NE005009,1999,56.80481082,2
NE005009,2000,62.327587199999996,2
NE005009,2001,72.969944,2
NE005009,2002,53.6541531,2
NE005009,2003,63.2199221,2
NE005009,2004,46.5674087,2
NE005009,2005,78.2692441,2
NE005009,2006,38.36911565,2
NE005009,2007,73.6600464,2
NE005009,2008,47.4970766,2
NE005009,2009,36.982525769999995,2
NE005009,2010,83.3265233,2
NE005009,2011,39.90423965,2
NE005009,2012,67.1200238,2
NE005009,2013,33.79486087,2
NE005009,2014,35.676012,2
NE005009,2015,48.780036100000004,2
NE005009,2016,88.3934573,2
NE005009,2017,107.27484,2
NE005009,2018,63.2512889,2
NE005009,2019,66.3890175,2
NE005009,2020,45.055292800000004,2
NE005009,2021,48.9349066,2
NE005009,2022,49.675853700000005,2
NE005009,2023,33.081799950000004,2
NE005009,2024,36.659703400000005,2
NE005009,2025,33.513690499999996,2
NE005009,2026,29.741117700000004,2
NE005010,1981,18.612369119999997,2
NE005010,1982,6.366319600000001,2
NE005010,1983,14.80848816,2
NE005010,1984,5.067003580000001,2
NE005010,1985,12.18600635,2
NE005010,1986,14.73627015,2
NE005010,1987,8.47303874,2
NE005010,1988,21.67349815,2
NE005010,1989,14.954696420000001,2
NE005010,1990,12.84280455,2
NE005010,1991,17.12784658,2
NE005010,1992,17.31657322,2
NE005010,1993,9.64363458,2
NE005010,1994,8.41720319,2
NE005010,1995,13.33617784,2
NE005010,1996,8.49965973,2
NE005010,1997,6.14452262,2
NE005010,1998,10.65078658,2
NE005010,1999,15.63058032,2
NE005010,2000,20.9592484,2
NE005010,2001,13.24099062,2
NE005010,2002,19.47008752,2
NE005010,2003,14.99538317,2
NE005010,2004,9.28700522,2
NE005010,2005,18.80140555,2
NE005010,2006,5.09458723,2
NE005010,2007,11.50341733,2
NE005010,2008,11.63744762,2
NE005010,2009,8.17768411,2
NE005010,2010,72.4686066,2
NE005010,2011,8.50399266,2
NE005010,2012,18.43694603,2
NE005010,2013,5.86273036,2
NE005010,2014,4.602728264,2
NE005010,2015,13.57435878,2
NE005010,2016,24.594135639999998,2
NE005010,2017,21.647550770000002,2
NE005010,2018,16.57336353,2
NE005010,2019,13.55158517,2
NE005010,2020,8.40093526,2
NE005010,2021,9.236048140000001,2
NE005010,2022,9.81249248,2
NE005010,2023,4.66765219,2
NE005010,2024,5.79788231,2
NE005010,2025,7.594525030000001,2
NE005010,2026,8.56229129,2
NE005011,1981,70.3061635,2
NE005011,1982,22.97667295,2
NE005011,1983,38.96330754,2
NE005011,1984,23.471524260000002,2
NE005011,1985,38.5626905,2
NE005011,1986,39.882347599999996,2
NE005011,1987,23.12023172,2
NE005011,1988,70.0080287,2
NE005011,1989,37.87632017,2
NE005011,1990,45.0904642,2
NE005011,1991,39.144746,2
NE005011,1992,47.381728,2
NE005011,1993,39.012895500000006,2
NE005011,1994,30.4761979,2
NE005011,1995,35.83721995,2
NE005011,1996,28.23947443,2
NE005011,1997,26.363521749999997,2
NE005011,1998,42.05300930000001,2
NE005011,1999,53.513859079999996,2
NE005011,2000,41.767912499999994,2
NE005011,2001,44.1008816,2
NE005011,2002,48.284171300000004,2
NE005011,2003,40.6364082,2
NE005011,2004,30.49514688,2
NE005011,2005,52.28710649999999,2
NE005011,2006,21.01755694,2
NE005011,2007,37.84581133,2
NE005011,2008,33.733064569999996,2
NE005011,2009,21.40958218,2
NE005011,2010,73.129609,2
NE005011,2011,29.438739,2
NE005011,2012,38.464075199999996,2
NE005011,2013,24.5572942,2
NE005011,2014,19.8055583,2
NE005011,2015,31.972864,2
NE005011,2016,64.8459515,2
NE005011,2017,60.49493199999999,2
NE005011,2018,39.778743739999996,2
NE005011,2019,42.4647629,2
NE005011,2020,30.261828799999996,2
NE005011,2021,31.2391271,2
NE005011,2022,34.82503587,2
NE005011,2023,16.66170855,2
NE005011,2024,27.076402199999997,2
NE005011,2025,20.7886095,2
NE005011,2026,24.616808029999998,2
NE005012,1981,69.2545729,2
NE005012,1982,23.34463084,2
NE005012,1983,40.600789899999995,2
NE005012,1984,23.259535949999997,2
NE005012,1985,30.74060707,2
NE005012,1986,32.5710241,2
NE005012,1987,20.7011735,2
NE005012,1988,55.4928192,2
NE005012,1989,28.719261599999996,2
NE005012,1990,37.8165403,2
NE005012,1991,34.7005945,2
NE005012,1992,34.8016936,2
NE005012,1993,30.2043033,2
NE005012,1994,33.41809626,2
NE005012,1995,32.64451775,2
NE005012,1996,26.541465600000002,2
NE005012,1997,23.0201433,2
NE005012,1998,37.3437903,2
NE005012,1999,39.57318267,2
NE005012,2000,33.567131260000004,2
NE005012,2001,36.61456235,2
NE005012,2002,34.6355571,2
NE005012,2003,27.98899044,2
NE005012,2004,25.847304800000003,2
NE005012,2005,43.481886700000004,2
NE005012,2006,18.9229558,2
NE005012,2007,36.3503721,2
NE005012,2008,24.655504030000003,2
NE005012,2009,17.70197873,2
NE005012,2010,84.06837159999999,2
NE005012,2011,25.243699139999997,2
NE005012,2012,33.72899775,2
NE005012,2013,17.1175442,2
NE005012,2014,14.427057340000001,2
NE005012,2015,26.79063773,2
NE005012,2016,49.1454272,2
NE005012,2017,57.189550929999996,2
NE005012,2018,31.88649235,2
NE005012,2019,35.1795633,2
NE005012,2020,19.336954499999997,2
NE005012,2021,24.18925125,2
NE005012,2022,21.74615127,2
NE005012,2023,16.76948914,2
NE005012,2024,21.15033635,2
NE005012,2025,15.772572,2
NE005012,2026,19.13673876,2
NE005013,1981,140.62796450000002,2
NE005013,1982,62.7739533,2
NE005013,1983,75.7328325,2
NE005013,1984,51.8599615,2
NE005013,1985,63.210096500000006,2
NE005013,1986,93.28043900000002,2
NE005013,1987,53.6681286,2
NE005013,1988,78.4548307,2
NE005013,1989,57.1959436,2
NE005013,1990,70.1583573,2
NE005013,1991,47.9182479,2
NE005013,1992,55.8391137,2
NE005013,1993,68.232287,2
NE005013,1994,57.730358100000004,2
NE005013,1995,65.94862880000001,2
NE005013,1996,64.1792439,2
NE005013,1997,56.290872500000006,2
NE005013,1998,63.4439255,2
NE005013,1999,55.01952031,2
NE005013,2000,78.5607243,2
NE005013,2001,84.4631898,2
NE005013,2002,62.5637908,2
NE005013,2003,79.6335043,2
NE005013,2004,48.90632539999999,2
NE005013,2005,85.79204630000001,2
NE005013,2006,42.4062244,2
NE005013,2007,86.7587209,2
NE005013,2008,53.9694901,2
NE005013,2009,44.9642606,2
NE005013,2010,86.86341200000001,2
NE005013,2011,45.4324805,2
NE005013,2012,79.4640315,2
NE005013,2013,38.03521644,2
NE005013,2014,43.2549942,2
NE005013,2015,54.1355012,2
NE005013,2016,106.3262802,2
NE005013,2017,122.3636873,2
NE005013,2018,70.1393564,2
NE005013,2019,69.0338002,2
NE005013,2020,53.9929453,2
NE005013,2021,60.206661600000004,2
NE005013,2022,62.1383817,2
NE005013,2023,40.096990500000004,2
NE005013,2024,41.0724919,2
NE005013,2025,37.37202344,2
NE005013,2026,31.48580495,2
NE006001,1981,110.13795249999998,2
NE006001,1982,48.5196208,2
NE006001,1983,52.9525741,2
NE006001,1984,28.4023732,2
NE006001,1985,45.0915927,2
NE006001,1986,57.767620599999994,2
NE006001,1987,26.3411052,2
NE006001,1988,60.4554005,2
NE006001,1989,28.672845059999997,2
NE006001,1990,64.1581458,2
NE006001,1991,64.7888548,2
NE006001,1992,41.318769599999996,2
NE006001,1993,46.44409650000001,2
NE006001,1994,42.8645841,2
NE006001,1995,49.826139,2
NE006001,1996,37.165898600000006,2
NE006001,1997,26.426718140000002,2
NE006001,1998,66.9204249,2
NE006001,1999,55.47826186,2
NE006001,2000,38.582096,2
NE006001,2001,54.4008868,2
NE006001,2002,52.89519000000001,2
NE006001,2003,43.89527667,2
NE006001,2004,37.3400106,2
NE006001,2005,64.2123507,2
NE006001,2006,26.38177275,2
NE006001,2007,56.541369499999995,2
NE006001,2008,32.8138432,2
NE006001,2009,25.143755929999998,2
NE006001,2010,87.699271,2
NE006001,2011,29.173690299999997,2
NE006001,2012,54.4819701,2
NE006001,2013,31.33901537,2
NE006001,2014,22.21613036,2
NE006001,2015,42.4794224,2
NE006001,2016,67.0415318,2
NE006001,2017,89.6770454,2
NE006001,2018,39.8465944,2
NE006001,2019,43.5899987,2
NE006001,2020,34.99327297,2
NE006001,2021,21.534782629999995,2
NE006001,2022,37.7572135,2
NE006001,2023,23.61592547,2
NE006001,2024,29.3263663,2
NE006001,2025,42.2951015,2
NE006001,2026,26.380630699999998,2
NE006002,1981,104.66759230000001,2
NE006002,1982,67.3866283,2
NE006002,1983,57.8773757,2
NE006002,1984,23.773633529999998,2
NE006002,1985,75.1099074,2
NE006002,1986,95.604527,2
NE006002,1987,31.3362337,2
NE006002,1988,87.66275499999999,2
NE006002,1989,46.088237500000005,2
NE006002,1990,98.27431829999999,2
NE006002,1991,62.963193600000004,2
NE006002,1992,51.0289834,2
NE006002,1993,75.02297580000001,2
NE006002,1994,34.9931897,2
NE006002,1995,99.5691762,2
NE006002,1996,40.96099056,2
NE006002,1997,41.1685614,2
NE006002,1998,76.3476798,2
NE006002,1999,80.99460930000001,2
NE006002,2000,59.201571200000004,2
NE006002,2001,101.7184958,2
NE006002,2002,64.34382,2
NE006002,2003,107.4598356,2
NE006002,2004,47.163118499999996,2
NE006002,2005,76.5947575,2
NE006002,2006,32.3406917,2
NE006002,2007,67.19537700000001,2
NE006002,2008,29.384411200000002,2
NE006002,2009,42.223782799999995,2
NE006002,2010,69.469943,2
NE006002,2011,41.80130774,2
NE006002,2012,88.4251581,2
NE006002,2013,34.88944016,2
NE006002,2014,24.839603099999998,2
NE006002,2015,41.412663800000004,2
NE006002,2016,82.4552311,2
NE006002,2017,85.0849911,2
NE006002,2018,32.90270015,2
NE006002,2019,43.37386013,2
NE006002,2020,46.0819838,2
NE006002,2021,31.588518,2
NE006002,2022,46.6130718,2
NE006002,2023,20.00440137,2
NE006002,2024,36.2868855,2
NE006002,2025,75.37455209999999,2
NE006002,2026,28.871499800000002,2
NE006003,1981,130.15227819999998,2
NE006003,1982,91.8301506,2
NE006003,1983,59.1330841,2
NE006003,1984,47.2781811,2
NE006003,1985,84.1171571,2
NE006003,1986,102.7588537,2
NE006003,1987,49.403494269999996,2
NE006003,1988,98.3498399,2
NE006003,1989,53.060452299999994,2
NE006003,1990,76.3051084,2
NE006003,1991,75.65243009999999,2
NE006003,1992,83.26015000000001,2
NE006003,1993,66.142468,2
NE006003,1994,87.78008120000001,2
NE006003,1995,78.9944307,2
NE006003,1996,53.285882099999995,2
NE006003,1997,48.83611777,2
NE006003,1998,113.89655359999999,2
NE006003,1999,60.235532500000005,2
NE006003,2000,66.2402718,2
NE006003,2001,150.5792996,2
NE006003,2002,103.77514590000001,2
NE006003,2003,73.6355904,2
NE006003,2004,64.7292032,2
NE006003,2005,89.2263385,2
NE006003,2006,63.2524286,2
NE006003,2007,108.29605179999999,2
NE006003,2008,75.9139378,2
NE006003,2009,60.4307719,2
NE006003,2010,110.2151243,2
NE006003,2011,51.507463900000005,2
NE006003,2012,77.8503035,2
NE006003,2013,78.1573852,2
NE006003,2014,60.168855199999996,2
NE006003,2015,48.8134345,2
NE006003,2016,127.524798,2
NE006003,2017,114.09569300000001,2
NE006003,2018,65.4859325,2
NE006003,2019,71.75567520000001,2
NE006003,2020,47.12904270000001,2
NE006003,2021,39.0919622,2
NE006003,2022,82.16922930000001,2
NE006003,2023,40.5141959,2
NE006003,2024,70.3077916,2
NE006003,2025,94.5996184,2
NE006003,2026,35.0518725,2
NE006004,1981,93.621785,2
NE006004,1982,64.3395611,2
NE006004,1983,48.3111461,2
NE006004,1984,23.63658153,2
NE006004,1985,45.4531424,2
NE006004,1986,52.4095976,2
NE006004,1987,19.086486649999998,2
NE006004,1988,64.12011989999999,2
NE006004,1989,35.1623397,2
NE006004,1990,61.672071800000005,2
NE006004,1991,64.3550797,2
NE006004,1992,44.53629420000001,2
NE006004,1993,66.0283175,2
NE006004,1994,27.639853,2
NE006004,1995,70.5533495,2
NE006004,1996,37.2826987,2
NE006004,1997,29.035944899999997,2
NE006004,1998,78.1595556,2
NE006004,1999,58.79076606,2
NE006004,2000,34.73773576,2
NE006004,2001,47.1920481,2
NE006004,2002,57.2840588,2
NE006004,2003,52.0634781,2
NE006004,2004,46.801725700000006,2
NE006004,2005,66.5111727,2
NE006004,2006,26.96287553,2
NE006004,2007,55.849233600000005,2
NE006004,2008,32.6127307,2
NE006004,2009,30.287532730000002,2
NE006004,2010,86.2250718,2
NE006004,2011,37.5970085,2
NE006004,2012,68.0649188,2
NE006004,2013,37.21464675,2
NE006004,2014,18.4264232,2
NE006004,2015,39.0858457,2
NE006004,2016,63.217447500000006,2
NE006004,2017,85.7686194,2
NE006004,2018,30.662065,2
NE006004,2019,32.58855,2
NE006004,2020,35.19865135,2
NE006004,2021,21.279607300000002,2
NE006004,2022,31.42555475,2
NE006004,2023,18.59573065,2
NE006004,2024,27.425346669999996,2
NE006004,2025,47.550253500000004,2
NE006004,2026,27.498253940000005,2
NE006005,1981,123.79796960000002,2
NE006005,1982,87.68145369999999,2
NE006005,1983,70.40890189999999,2
NE006005,1984,26.130080559999996,2
NE006005,1985,80.85079479999999,2
NE006005,1986,120.4264588,2
NE006005,1987,35.5121309,2
NE006005,1988,94.8109188,2
NE006005,1989,55.8826917,2
NE006005,1990,103.9429911,2
NE006005,1991,100.90883229999999,2
NE006005,1992,79.992846,2
NE006005,1993,86.46146820000001,2
NE006005,1994,72.0633262,2
NE006005,1995,100.7398794,2
NE006005,1996,54.41971889999999,2
NE006005,1997,46.184501499999996,2
NE006005,1998,87.483884,2
NE006005,1999,98.1819633,2
NE006005,2000,77.2022428,2
NE006005,2001,175.20392180000002,2
NE006005,2002,86.0393454,2
NE006005,2003,127.17719890000001,2
NE006005,2004,49.673239699999996,2
NE006005,2005,93.99063989999999,2
NE006005,2006,43.374419800000005,2
NE006005,2007,89.3116025,2
NE006005,2008,46.13014013,2
NE006005,2009,45.76400966,2
NE006005,2010,82.9103006,2
NE006005,2011,54.33797763,2
NE006005,2012,96.1555692,2
NE006005,2013,43.6675556,2
NE006005,2014,41.0314809,2
NE006005,2015,45.543790699999995,2
NE006005,2016,97.33640899999999,2
NE006005,2017,106.625911,2
NE006005,2018,41.8035575,2
NE006005,2019,53.134403400000004,2
NE006005,2020,64.6087325,2
NE006005,2021,35.89077693,2
NE006005,2022,50.707102,2
NE006005,2023,32.842833999999996,2
NE006005,2024,50.9522335,2
NE006005,2025,85.0104072,2
NE006005,2026,48.04023180000001,2
NE006006,1981,111.7193942,2
NE006006,1982,76.57029659999999,2
NE006006,1983,69.1281558,2
NE006006,1984,36.02316804,2
NE006006,1985,72.0971222,2
NE006006,1986,76.87912659999999,2
NE006006,1987,36.937636069999996,2
NE006006,1988,83.1318796,2
NE006006,1989,35.776640400000005,2
NE006006,1990,86.9614732,2
NE006006,1991,70.9238508,2
NE006006,1992,58.5415036,2
NE006006,1993,63.90644239999999,2
NE006006,1994,63.7583006,2
NE006006,1995,58.570038,2
NE006006,1996,51.680021200000006,2
NE006006,1997,37.9618398,2
NE006006,1998,98.5989337,2
NE006006,1999,62.35568315,2
NE006006,2000,82.92863870000001,2
NE006006,2001,110.9900324,2
NE006006,2002,89.46498240000001,2
NE006006,2003,63.3258838,2
NE006006,2004,49.710393599999996,2
NE006006,2005,78.7134603,2
NE006006,2006,40.9902448,2
NE006006,2007,88.38763979999999,2
NE006006,2008,51.7686395,2
NE006006,2009,42.9561422,2
NE006006,2010,116.0137139,2
NE006006,2011,43.8008728,2
NE006006,2012,72.6770645,2
NE006006,2013,63.06203000000001,2
NE006006,2014,40.6859223,2
NE006006,2015,51.4154244,2
NE006006,2016,97.22609159999999,2
NE006006,2017,120.4250212,2
NE006006,2018,61.4936504,2
NE006006,2019,63.58790379999999,2
NE006006,2020,47.481981000000005,2
NE006006,2021,31.22326475,2
NE006006,2022,57.7880205,2
NE006006,2023,31.69793434,2
NE006006,2024,48.7161877,2
NE006006,2025,68.6204418,2
NE006006,2026,29.0866591,2
NE006007,1981,138.285764,2
NE006007,1982,88.8755735,2
NE006007,1983,77.6407162,2
NE006007,1984,58.6674647,2
NE006007,1985,97.0837783,2
NE006007,1986,161.9858425,2
NE006007,1987,59.7917616,2
NE006007,1988,110.7511058,2
NE006007,1989,79.00609650000001,2
NE006007,1990,115.3409652,2
NE006007,1991,91.7378553,2
NE006007,1992,97.0806818,2
NE006007,1993,88.39052910000001,2
NE006007,1994,120.8453466,2
NE006007,1995,73.7639585,2
NE006007,1996,76.8102333,2
NE006007,1997,44.38640014,2
NE006007,1998,112.646274,2
NE006007,1999,92.085784,2
NE006007,2000,112.3507478,2
NE006007,2001,120.37125850000001,2
NE006007,2002,98.55117870000001,2
NE006007,2003,105.43042059999999,2
NE006007,2004,65.8211708,2
NE006007,2005,104.87127199999999,2
NE006007,2006,61.104074,2
NE006007,2007,100.23622850000001,2
NE006007,2008,72.0265085,2
NE006007,2009,57.92448130000001,2
NE006007,2010,88.15578959999999,2
NE006007,2011,59.23894,2
NE006007,2012,117.02517750000001,2
NE006007,2013,71.8074125,2
NE006007,2014,59.390799200000004,2
NE006007,2015,55.5290325,2
NE006007,2016,102.2178145,2
NE006007,2017,117.23361369999999,2
NE006007,2018,61.3692618,2
NE006007,2019,61.9401928,2
NE006007,2020,69.8197307,2
NE006007,2021,43.47213636,2
NE006007,2022,66.09829769999999,2
NE006007,2023,44.815933400000006,2
NE006007,2024,72.9319253,2
NE006007,2025,99.604646,2
NE006007,2026,58.9269475,2
NE006008,1981,152.8399019,2
NE006008,1982,97.74312259999999,2
NE006008,1983,62.3660819,2
NE006008,1984,69.6709979,2
NE006008,1985,102.13986290000001,2
NE006008,1986,152.4219793,2
NE006008,1987,67.0910983,2
NE006008,1988,124.98828069999999,2
NE006008,1989,72.1038486,2
NE006008,1990,100.3346997,2
NE006008,1991,114.5508613,2
NE006008,1992,104.73814970000001,2
NE006008,1993,82.1728312,2
NE006008,1994,122.80277400000001,2
NE006008,1995,83.58842569999999,2
NE006008,1996,73.1832388,2
NE006008,1997,57.0087037,2
NE006008,1998,137.0433555,2
NE006008,1999,80.04097209999999,2
NE006008,2000,92.6830574,2
NE006008,2001,151.125033,2
NE006008,2002,113.71350250000002,2
NE006008,2003,91.02490219999999,2
NE006008,2004,79.32235130000001,2
NE006008,2005,105.0022173,2
NE006008,2006,64.2630577,2
NE006008,2007,108.32349380000001,2
NE006008,2008,101.1560908,2
NE006008,2009,63.8383824,2
NE006008,2010,114.639118,2
NE006008,2011,51.0702579,2
NE006008,2012,110.0708138,2
NE006008,2013,79.82990759999998,2
NE006008,2014,73.91063059999999,2
NE006008,2015,63.9435464,2
NE006008,2016,152.0050956,2
NE006008,2017,114.7484927,2
NE006008,2018,69.8167512,2
NE006008,2019,84.4112912,2
NE006008,2020,61.793365,2
NE006008,2021,47.514606,2
NE006008,2022,92.29712119999999,2
NE006008,2023,51.9700718,2
NE006008,2024,96.77612020000001,2
NE006008,2025,94.5249262,2
NE006008,2026,61.215046799999996,2
NE006009,1981,122.1800867,2
NE006009,1982,78.9344904,2
NE006009,1983,69.924336,2
NE006009,1984,36.81157387,2
NE006009,1985,76.6664934,2
NE006009,1986,68.5327326,2
NE006009,1987,31.984517460000003,2
NE006009,1988,90.9395387,2
NE006009,1989,47.572108899999996,2
NE006009,1990,93.45430400000001,2
NE006009,1991,80.446692,2
NE006009,1992,61.0917569,2
NE006009,1993,79.52571409999999,2
NE006009,1994,53.908277999999996,2
NE006009,1995,79.9255106,2
NE006009,1996,49.408049,2
NE006009,1997,35.20023595,2
NE006009,1998,102.55560599999998,2
NE006009,1999,73.727738,2
NE006009,2000,67.6309864,2
NE006009,2001,112.51541040000001,2
NE006009,2002,79.7467381,2
NE006009,2003,77.8278129,2
NE006009,2004,51.2726866,2
NE006009,2005,88.6449983,2
NE006009,2006,40.6053065,2
NE006009,2007,86.20241899999999,2
NE006009,2008,38.55603415,2
NE006009,2009,44.0738271,2
NE006009,2010,108.8129868,2
NE006009,2011,43.817084539999996,2
NE006009,2012,75.4115044,2
NE006009,2013,55.6490688,2
NE006009,2014,33.1617274,2
NE006009,2015,50.1672828,2
NE006009,2016,88.801232,2
NE006009,2017,98.1237242,2
NE006009,2018,43.49860355,2
NE006009,2019,49.72426777,2
NE006009,2020,61.46580900000001,2
NE006009,2021,31.4780152,2
NE006009,2022,51.4701007,2
NE006009,2023,26.814391099999998,2
NE006009,2024,46.776866000000005,2
NE006009,2025,69.54663120000001,2
NE006009,2026,36.967186999999996,2
NE006010,1981,172.8349718,2
NE006010,1982,127.28022679999998,2
NE006010,1983,92.3121444,2
NE006010,1984,113.22726739999999,2
NE006010,1985,135.46801299999998,2
NE006010,1986,228.863811,2
NE006010,1987,105.2415137,2
NE006010,1988,184.85000300000002,2
NE006010,1989,118.44117639999999,2
NE006010,1990,123.62655699999999,2
NE006010,1991,186.571437,2
NE006010,1992,166.2613767,2
NE006010,1993,132.97041420000002,2
NE006010,1994,176.8274802,2
NE006010,1995,116.90705200000001,2
NE006010,1996,107.94182430000001,2
NE006010,1997,103.6619588,2
NE006010,1998,181.289746,2
NE006010,1999,107.21819,2
NE006010,2000,164.1007207,2
NE006010,2001,189.83571,2
NE006010,2002,152.410989,2
NE006010,2003,141.6168913,2
NE006010,2004,104.2207927,2
NE006010,2005,121.6074922,2
NE006010,2006,113.22230100000002,2
NE006010,2007,132.118156,2
NE006010,2008,188.655037,2
NE006010,2009,118.73282940000001,2
NE006010,2010,130.286977,2
NE006010,2011,74.8921916,2
NE006010,2012,173.3736777,2
NE006010,2013,121.06336960000002,2
NE006010,2014,129.82446729999998,2
NE006010,2015,117.4268792,2
NE006010,2016,205.03675499999997,2
NE006010,2017,144.01576899999998,2
NE006010,2018,100.451149,2
NE006010,2019,129.0006597,2
NE006010,2020,98.2606354,2
NE006010,2021,137.7996644,2
NE006010,2022,173.669605,2
NE006010,2023,99.2651788,2
NE006010,2024,173.9433756,2
NE006010,2025,135.8025743,2
NE006010,2026,84.2900038,2
NE006011,1981,127.33177049999999,2
NE006011,1982,87.6381671,2
NE006011,1983,72.95369679999999,2
NE006011,1984,33.14610375,2
NE006011,1985,88.7526646,2
NE006011,1986,119.65721470000001,2
NE006011,1987,44.2909936,2
NE006011,1988,98.0829512,2
NE006011,1989,59.802233799999996,2
NE006011,1990,102.19496090000001,2
NE006011,1991,98.0473489,2
NE006011,1992,84.5176036,2
NE006011,1993,88.1155939,2
NE006011,1994,86.4741347,2
NE006011,1995,92.6534854,2
NE006011,1996,64.6248175,2
NE006011,1997,46.725522,2
NE006011,1998,93.92275350000001,2
NE006011,1999,103.6749171,2
NE006011,2000,90.76182250000001,2
NE006011,2001,146.4992223,2
NE006011,2002,91.0173609,2
NE006011,2003,123.76434900000001,2
NE006011,2004,54.17970340000001,2
NE006011,2005,100.9842036,2
NE006011,2006,50.165706699999994,2
NE006011,2007,89.7669514,2
NE006011,2008,58.3069175,2
NE006011,2009,51.2837545,2
NE006011,2010,88.1251188,2
NE006011,2011,55.7097909,2
NE006011,2012,107.753191,2
NE006011,2013,54.43947146,2
NE006011,2014,43.043113,2
NE006011,2015,49.080394,2
NE006011,2016,92.8209875,2
NE006011,2017,109.6177099,2
NE006011,2018,49.8982506,2
NE006011,2019,50.13864550000001,2
NE006011,2020,58.9752421,2
NE006011,2021,37.68429303,2
NE006011,2022,53.2644306,2
NE006011,2023,35.97393093,2
NE006011,2024,60.7224659,2
NE006011,2025,88.2092814,2
NE006011,2026,50.006604499999995,2
NE006012,1981,134.8292422,2
NE006012,1982,86.537264,2
NE006012,1983,75.1661323,2
NE006012,1984,41.84911415,2
NE006012,1985,87.56625480000001,2
NE006012,1986,109.504351,2
NE006012,1987,40.97126376,2
NE006012,1988,99.64343970000002,2
NE006012,1989,58.53221069999999,2
NE006012,1990,110.1180427,2
NE006012,1991,84.2001525,2
NE006012,1992,73.5616374,2
NE006012,1993,88.1318215,2
NE006012,1994,69.8472216,2
NE006012,1995,84.778952,2
NE006012,1996,55.038654199999996,2
NE006012,1997,40.2766387,2
NE006012,1998,94.90423729999999,2
NE006012,1999,82.8563908,2
NE006012,2000,82.605676,2
NE006012,2001,146.9800777,2
NE006012,2002,81.8717973,2
NE006012,2003,105.07065599999999,2
NE006012,2004,55.8333685,2
NE006012,2005,91.4957136,2
NE006012,2006,45.848759799999996,2
NE006012,2007,85.8978408,2
NE006012,2008,42.6517034,2
NE006012,2009,43.2238283,2
NE006012,2010,90.63509599999999,2
NE006012,2011,56.304224399999995,2
NE006012,2012,86.6021188,2
NE006012,2013,49.4948668,2
NE006012,2014,39.5905332,2
NE006012,2015,46.7642615,2
NE006012,2016,92.34761180000001,2
NE006012,2017,102.7686762,2
NE006012,2018,45.1054538,2
NE006012,2019,53.9440496,2
NE006012,2020,64.23741360000001,2
NE006012,2021,38.71523816,2
NE006012,2022,57.7280581,2
NE006012,2023,27.18545076,2
NE006012,2024,49.8979689,2
NE006012,2025,79.5954231,2
NE006012,2026,43.4220484,2
NE006013,1981,168.1317645,2
NE006013,1982,121.125555,2
NE006013,1983,84.025383,2
NE006013,1984,100.2260286,2
NE006013,1985,123.4542157,2
NE006013,1986,215.8881085,2
NE006013,1987,97.170254,2
NE006013,1988,144.44213200000002,2
NE006013,1989,115.79927,2
NE006013,1990,131.1899792,2
NE006013,1991,115.1624956,2
NE006013,1992,142.8858439,2
NE006013,1993,114.4781815,2
NE006013,1994,161.6406488,2
NE006013,1995,89.3270268,2
NE006013,1996,104.01303870000001,2
NE006013,1997,66.658674,2
NE006013,1998,152.152516,2
NE006013,1999,97.9442442,2
NE006013,2000,164.61818700000003,2
NE006013,2001,135.98484560000003,2
NE006013,2002,126.16358500000001,2
NE006013,2003,111.82327000000001,2
NE006013,2004,88.5973456,2
NE006013,2005,110.2949496,2
NE006013,2006,90.83538970000001,2
NE006013,2007,114.64154250000001,2
NE006013,2008,143.3493282,2
NE006013,2009,92.8499863,2
NE006013,2010,91.85062629999999,2
NE006013,2011,56.5786345,2
NE006013,2012,140.64142859999998,2
NE006013,2013,89.3755151,2
NE006013,2014,90.990002,2
NE006013,2015,86.4798572,2
NE006013,2016,154.16206640000001,2
NE006013,2017,126.5939845,2
NE006013,2018,82.534791,2
NE006013,2019,95.10368829999999,2
NE006013,2020,80.7163176,2
NE006013,2021,80.605561,2
